lbp_2_0,lbp_2_1,lbp_2_2,lbp_2_3,lbp_2_4,lbp_2_5,lbp_2_6,lbp_2_7,lbp_2_8,lbp_2_9,lbp_2_10,lbp_2_11,lbp_2_12,lbp_2_13,lbp_2_14,lbp_2_15,lbp_2_16,lbp_2_17,lbp_3_0,lbp_3_1,lbp_3_2,lbp_3_3,lbp_3_4,lbp_3_5,lbp_3_6,lbp_3_7,lbp_3_8,lbp_3_9,lbp_3_10,lbp_3_11,lbp_3_12,lbp_3_13,lbp_3_14,lbp_3_15,lbp_3_16,lbp_3_17,lbp_3_18,lbp_3_19,lbp_3_20,lbp_3_21,lbp_3_22,lbp_3_23,lbp_3_24,lbp_3_25,label
0.04275255808694669,0.019758041720843462,0.028153089490643903,0.02911413873028436,0.02710724178868223,0.029637062581265194,0.03773531573294137,0.06201594211091639,0.10602634405562779,0.06511108598564079,0.03999660806150715,0.03295833568884617,0.029085872576177285,0.029410933348408615,0.02657018486064786,0.017369551698795862,0.21199615580304143,0.16520153767878343,0.045989032732206454,0.015122392447283622,0.019277517101023236,0.018980722482898976,0.013525354740234044,0.012112047034880434,0.010628073944259145,0.011560857029792527,0.013313358584431003,0.01639436938210187,0.023573972525298206,0.04443439425631748,0.07695460455650405,0.041028322686415285,0.022499858669229465,0.017214087851206965,0.01476906552094522,0.012875233195771383,0.011758720108542032,0.013129628582735033,0.01599864322460286,0.018584996325399967,0.017581547854598905,0.01288936627282492,0.20743117191474927,0.27237266097574764,flavigenum
0.021623883928571428,0.009964923469387755,0.016003667091836735,0.018514827806122448,0.020308514030612245,0.03103077168367347,0.04862882653061224,0.09528459821428571,0.1441326530612245,0.08904655612244898,0.050103635204081634,0.044064891581632654,0.02919722576530612,0.026666135204081634,0.021544164540816327,0.014170121173469387,0.2109972895408163,0.1087173150510204,0.01992984693877551,0.0074338329081632655,0.010522959183673469,0.01016422193877551,0.010762117346938776,0.01128029336734694,0.01273517219387755,0.015425701530612245,0.021145567602040817,0.029097576530612245,0.04237085459183673,0.07708864795918367,0.10166214923469388,0.05980947066326531,0.03627232142857143,0.02734375,0.02285953443877551,0.020846619897959183,0.01709980867346939,0.01686065051020408,0.017239317602040817,0.015485491071428572,0.012755102040816327,0.007573341836734694,0.19114716198979592,0.18508848852040816,neoechinulatum
0.039926530612244895,0.016677551020408164,0.024848979591836736,0.0276,0.03139591836734694,0.03986938775510204,0.04824489795918367,0.06515918367346939,0.08227755102040817,0.06258775510204082,0.04652244897959184,0.040016326530612246,0.03486530612244898,0.03096326530612245,0.02660408163265306,0.016881632653061224,0.21881632653061225,0.14674285714285715,0.04760816326530612,0.01403265306122449,0.018775510204081632,0.019444897959183673,0.018383673469387754,0.01786938775510204,0.016702040816326532,0.017151020408163267,0.017657142857142857,0.020171428571428573,0.022914285714285713,0.032204081632653064,0.04386938775510204,0.03259591836734694,0.02416326530612245,0.02159183673469388,0.018808163265306124,0.01860408163265306,0.017053061224489796,0.01643265306122449,0.018440816326530614,0.02049795918367347,0.01826938775510204,0.012963265306122448,0.2194938775510204,0.2543020408163265,venetum
0.017927542580329307,0.00815532479579479,0.012200778170012111,0.018417119740266434,0.02320338065912546,0.038831198948697465,0.057344945760004123,0.09825684763843438,0.13316498750289882,0.103732381664047,0.0618928599036306,0.0430119302223711,0.027996083382720503,0.021135561338864697,0.014223504857120772,0.007929861630034271,0.23335437656213764,0.07922131464351052,0.023506145481718158,0.006358061274446649,0.008831714293076349,0.01082867376124095,0.012394032312092556,0.0142363884665928,0.015821072431652452,0.01966682985905331,0.024523950630008503,0.0332010616094205,0.043868690252261075,0.06781287845602824,0.08633306707207092,0.06795459816022056,0.0449637970573836,0.032930505810507875,0.025226107346234122,0.02129660645726507,0.0163621840294777,0.014816150892834137,0.013154165270942307,0.011621015743770774,0.008400113375763353,0.00549485943982066,0.23195650493442244,0.13844082558169496,hirsutum
0.03975194330132602,0.01577503429355281,0.024634202103337905,0.027968297515622617,0.02709190672153635,0.03076893766194178,0.03810394756896814,0.06533874409388812,0.09463115378753238,0.06922534674592287,0.04403863740283493,0.038989864349946654,0.03176916628562719,0.03180727023319616,0.02581542447797592,0.015660722450845908,0.22846174363664076,0.15016765736930346,0.04589620484682213,0.013898414875781131,0.0177659655540314,0.018480414570949552,0.01563214449016918,0.012793400396281055,0.011326398414875781,0.010640527358634355,0.012612406645328455,0.01563214449016918,0.022576588934613628,0.043419448254839205,0.06344307270233196,0.043247980490778846,0.024567520195092212,0.018261316872427984,0.01594650205761317,0.014146090534979424,0.013536427373875934,0.015403520804755372,0.018185108977290046,0.01960448102423411,0.016918152720621856,0.011964639536655998,0.22471803078798963,0.2593830970888584,freii
0.024220226843100188,0.0114898393194707,0.017515359168241967,0.020675803402646502,0.020912098298676747,0.02832585066162571,0.04161743856332703,0.08689744801512288,0.13684428166351606,0.08834475425330812,0.05068525519848771,0.04400992438563327,0.030511578449905482,0.02714437618147448,0.025135869565217392,0.01603851606805293,0.21375827032136105,0.11587310964083176,0.02678993383742911,0.010012996219281664,0.01187381852551985,0.012818998109640831,0.01234640831758034,0.012996219281663515,0.01154891304347826,0.0131734404536862,0.018283317580340266,0.023245510396975425,0.030363894139886577,0.06459711720226843,0.0960538752362949,0.05502717391304348,0.03231332703213611,0.026908081285444235,0.0214437618147448,0.022359404536862002,0.016333884688090737,0.018814981096408317,0.018578686200378072,0.017663043478260868,0.015890831758034026,0.0090382797731569,0.19559310018903592,0.20593100189035918,entromorphobium
0.034448194059273615,0.015611948277590297,0.02255337632396672,0.02597814828427278,0.029728691235925024,0.03999465401450099,0.05112098633432457,0.07251328143272412,0.09332921246951117,0.06995723211600789,0.04779645160212503,0.040253600187109495,0.033763239667212404,0.02927762370944569,0.024574827090781515,0.01610478131578068,0.2171723077951151,0.13582144408433292,0.04098867319322396,0.012629890741421363,0.01770857696548498,0.017407865281165426,0.01707374118747703,0.017182331517925756,0.016012897190016372,0.017583280430351834,0.020824284139129273,0.023639279628454007,0.027774065287847906,0.04037054361990043,0.05321761502221925,0.04002806642386982,0.02664639647164957,0.022929265929366168,0.01935413812690033,0.017182331517925756,0.016313608874335927,0.01629690266965151,0.017583280430351834,0.01939590363861138,0.017483043202245314,0.01136857228774767,0.2167462995756624,0.2362591466470647,venetum
0.04023374055504555,0.018342631170115104,0.027875856224842878,0.027716969140597417,0.027505119694936797,0.030329778970411694,0.038238824941741405,0.06556740343196102,0.10693100769719653,0.06897464868300261,0.043658639926558857,0.03806228373702422,0.0324835816679613,0.029093990537391427,0.026022173575312477,0.01643598615916955,0.20178659699173787,0.16074076689499328,0.04281124214391639,0.014617611750582587,0.0193136077960596,0.01700091801426453,0.015394393051338183,0.012622696137278441,0.011475178306616764,0.011898877197937998,0.014405762304921969,0.01820139820634136,0.023073935456535556,0.044788503636748814,0.07868441494244757,0.04199915260221736,0.025210084033613446,0.02090247863851423,0.016171174352093778,0.01532377656945131,0.015164889485205847,0.015270814208036155,0.01512958124426241,0.017495233387472636,0.017406962785114045,0.01076901348774804,0.19633147376597698,0.268536826495304,flavigenum
0.05352069967123113,0.02221583836062434,0.031041527019694214,0.03100162788470746,0.02528807175460436,0.02504867694468384,0.03131284113760414,0.04948290721057168,0.07496249481311246,0.05127836828497558,0.03250183536020939,0.026700501133135435,0.02563120431549044,0.03152829646653261,0.03271729068913786,0.02239937438156341,0.23839733154585208,0.1949711130262696,0.05767818953685084,0.018361581920903956,0.023652207220147468,0.020204921957291965,0.013358230393565068,0.009743368763765201,0.007979826997350697,0.008370838520220882,0.00903316416100099,0.011977720323023397,0.01684541479140732,0.029238086118292955,0.04657825018353602,0.02951738006320023,0.017324204411248365,0.01315075489163395,0.009751348590762552,0.009120942257971847,0.007971847170353347,0.010038622362667178,0.013852979667400811,0.021202400331960802,0.02392352133805739,0.017076829774330494,0.23545277538382967,0.3185945928692266,polonicum
0.030748902624742454,0.01205619755740691,0.018446355519722894,0.025135118994296636,0.026434052972617875,0.03466063483531906,0.04500731583505031,0.0675147063214787,0.09930126310131684,0.07488279733643884,0.0489489085968527,0.037191316551703546,0.02959180626474365,0.02635193645674699,0.021260712472752248,0.01263101316850309,0.2688569380990773,0.12098002329122996,0.03419779629131954,0.008816327749410255,0.012310012242826003,0.014519693033533398,0.01413897100540476,0.013825435217534116,0.013743318701663232,0.015176625160500463,0.018326913314819792,0.02277613544746036,0.03042043656125892,0.04761264892949924,0.0655439099405775,0.05056884350085102,0.033257188927707605,0.025650213502941263,0.020641106034817402,0.016483024276628146,0.01389262145779211,0.01366120218579235,0.01417629669443698,0.014833228821404042,0.01314610767714772,0.008667024993281376,0.2637955746663083,0.19981934366508405,harmonense
