lbp_2_0,lbp_2_1,lbp_2_2,lbp_2_3,lbp_2_4,lbp_2_5,lbp_2_6,lbp_2_7,lbp_2_8,lbp_2_9,lbp_2_10,lbp_2_11,lbp_2_12,lbp_2_13,lbp_2_14,lbp_2_15,lbp_2_16,lbp_2_17,lbp_3_0,lbp_3_1,lbp_3_2,lbp_3_3,lbp_3_4,lbp_3_5,lbp_3_6,lbp_3_7,lbp_3_8,lbp_3_9,lbp_3_10,lbp_3_11,lbp_3_12,lbp_3_13,lbp_3_14,lbp_3_15,lbp_3_16,lbp_3_17,lbp_3_18,lbp_3_19,lbp_3_20,lbp_3_21,lbp_3_22,lbp_3_23,lbp_3_24,lbp_3_25,label
0.04494277645659929,0.018634809750297264,0.0267538644470868,0.02809155766944114,0.026382282996432818,0.029280618311533887,0.03814283590963139,0.07186385255648038,0.10989521403091558,0.06075356718192628,0.032754904875148635,0.029782253269916764,0.0267724435196195,0.030543995243757432,0.030934155766944114,0.021718935790725327,0.20856866825208087,0.16418326397146255,0.052114298454221164,0.014677467300832343,0.018411860879904877,0.018411860879904877,0.014863258026159334,0.011890606420927468,0.009809750297265161,0.01137039239001189,0.015049048751486325,0.018114595719381687,0.023836950059453032,0.04535151605231867,0.0737774970273484,0.036990933412604045,0.018393281807372177,0.01406435790725327,0.011073127229488704,0.012225029726516052,0.01179771105826397,0.013042508917954816,0.015476367419738407,0.0200653983353151,0.020734244946492272,0.014435939357907253,0.20529875148632581,0.27872324613555294,flavigenum
0.03670407340814682,0.018801537603075204,0.02613305226610453,0.025869551739103477,0.023451546903093805,0.025869551739103477,0.030566061132122263,0.06116312232624465,0.12981275962551925,0.07140864281728564,0.041307582615165234,0.037370574741149486,0.028923057846115693,0.027931055862111726,0.026071052142104284,0.01813503627007254,0.2160239320478641,0.15445780891561783,0.04113708227416455,0.014554529109058217,0.018181536363072726,0.01835203670407341,0.014461528923057847,0.012198524397048794,0.010028520057040115,0.010137020274040547,0.01193502387004774,0.010819021638043276,0.0159495318990638,0.04673259346518693,0.10092070184140368,0.03992807985615971,0.019080538161076323,0.016802033604067207,0.014275528551057102,0.013392026784053568,0.013314526629053258,0.013686527373054745,0.016399032798065597,0.019266538533077065,0.01813503627007254,0.012338024676049351,0.21266042532085064,0.26531403062806125,neoechinulatum
0.042077580539119,0.015468624442983418,0.025750602673679596,0.030681569143107604,0.0328365841186354,0.03714661406969099,0.04525531448608372,0.06538096281686025,0.09440061363138286,0.06479655197603916,0.045894513843231795,0.04346555628606911,0.03586821535539484,0.03172255095332018,0.025823654028782235,0.01640002922054204,0.19910146833223757,0.14792899408284024,0.053345752063700784,0.013258820951128644,0.020107385492000876,0.020545693622616698,0.018427204324640224,0.01638176638176638,0.015523412959310395,0.015815618379720942,0.016308715026663746,0.016984440061363137,0.019869968587917307,0.037329242457447585,0.05520856161881803,0.03345752063700782,0.0194681861348528,0.01815326174300533,0.017276645481773687,0.018299364453210606,0.017568850902184234,0.019376871940974504,0.019194243553217912,0.019705603038936374,0.019577763167506756,0.013751917598071444,0.20041639272408504,0.2646467966980787,venetum
0.028709688451147363,0.011114530966793202,0.017278820833760814,0.02316952224616121,0.02823090865565473,0.03858452173318286,0.05139188126261072,0.08288020245545638,0.11095721760541705,0.08190554358606067,0.05535036421463014,0.04339796860572484,0.033206798673096,0.027298997982285148,0.019929208987380733,0.010464758387196061,0.227104066208406,0.10902499914503608,0.03492527615334633,0.0083358982250949,0.012944153756711466,0.014534386648883417,0.015244006702917137,0.01577408433364112,0.015833931808077698,0.01832187681679833,0.021587838993194487,0.027153654115796313,0.03560069765055915,0.05391402482815225,0.06925207756232687,0.04920317362607298,0.032497178619062275,0.027324646899900825,0.02279333812113129,0.02104921172326528,0.017945692691768406,0.018116685475872918,0.017244622276939913,0.016398207995622586,0.012354228651550905,0.0076433774494716325,0.22535139017133476,0.18865633870250675,hirsutum
0.03559599533290677,0.015779668034175166,0.0238435771011329,0.027616771425345327,0.025772516842937257,0.03011027889645828,0.04121344423952727,0.07407128608528736,0.13131845383717866,0.07045805261771237,0.03609469682712936,0.02794610260077534,0.02484098008957808,0.027927283676465055,0.026816967142158154,0.01793443486770296,0.21910873574466483,0.14355075463886485,0.036753359177989386,0.012053521020738455,0.01731341036546351,0.01696526026572321,0.015168052994090858,0.014481162256765403,0.013192065941510784,0.014490571718920547,0.01667356693891377,0.02117128984907223,0.027927283676465055,0.053022319244232,0.08820429824231248,0.04825172193157439,0.02437050698182092,0.01748278068425609,0.01309797131995935,0.011488953291429863,0.010096352892468666,0.011037299107982988,0.013568444427716512,0.017849749708306672,0.017925025405547818,0.012872144228235915,0.21448868982648953,0.24005419850201362,echinulatum
0.03663707597698869,0.014952390398730411,0.02333366395556437,0.02638365403689744,0.02557776234874033,0.030065959135092243,0.041906367784169805,0.07429081531442173,0.13338127355683396,0.07421642531243801,0.041162467764332474,0.03421940091251736,0.029384050783574686,0.027350724062685974,0.024300733981352907,0.014096905375917478,0.2139208490378893,0.1348194802618528,0.04371652449910732,0.012026383654036897,0.017196488791906366,0.0166013687760365,0.01608063876215037,0.013278615354096409,0.01210077365602063,0.013216623685776632,0.014518448720491966,0.01702291212061099,0.02432553064868082,0.05260612973616346,0.0939421741717913,0.04689049791707994,0.022564967268399128,0.017841202142432056,0.015882265423527078,0.014518448720491966,0.0137001586986709,0.014456457052172187,0.015944257091846856,0.01751884546716921,0.016390597103749256,0.010662566951001786,0.212891787343781,0.23410533624280896,freii
0.026285714285714287,0.011461224489795918,0.017453061224489797,0.020840816326530613,0.023183673469387756,0.03267755102040816,0.04781224489795918,0.09216326530612245,0.1445061224489796,0.09360816326530612,0.051853061224489794,0.03723265306122449,0.027355102040816325,0.023746938775510203,0.0180734693877551,0.010432653061224489,0.2158938775510204,0.10542040816326531,0.02993469387755102,0.008538775510204082,0.012612244897959184,0.01273469387755102,0.012644897959183674,0.012636734693877551,0.012636734693877551,0.016171428571428573,0.020677551020408164,0.0276,0.039787755102040814,0.07049795918367346,0.09729795918367347,0.059559183673469386,0.0352,0.02580408163265306,0.019820408163265305,0.016653061224489795,0.01483265306122449,0.014808163265306122,0.015257142857142858,0.014310204081632654,0.011893877551020409,0.0070122448979591835,0.21277551020408164,0.17830204081632653,entromorphobium
0.04179288903061224,0.015864158163265307,0.026128029336734693,0.03063217474489796,0.03593351403061224,0.03866390306122449,0.04296875,0.06592793367346939,0.09873246173469388,0.06658561862244898,0.04653619260204082,0.04338727678571429,0.03471779336734694,0.03093112244897959,0.02708466198979592,0.018435108418367346,0.19447544642857142,0.1412029655612245,0.05199697066326531,0.01363201530612245,0.01913265306122449,0.020886479591836735,0.019969706632653062,0.018275669642857144,0.017199457908163265,0.016222895408163265,0.01598373724489796,0.016322544642857144,0.02010921556122449,0.03693000637755102,0.05725845025510204,0.03354193239795918,0.02072704081632653,0.018136160714285716,0.018275669642857144,0.019331951530612245,0.018036511479591837,0.01807637117346939,0.01979033801020408,0.022122130102040817,0.0205875318877551,0.013651945153061224,0.1970264668367347,0.2567761479591837,venetum
0.04731568998109641,0.019073724007561438,0.028657844990548204,0.03132325141776938,0.03293005671077505,0.03748582230623818,0.04608695652173913,0.062703213610586,0.07637051039697543,0.05614366729678639,0.034026465028355386,0.030888468809073723,0.02930056710775047,0.033724007561436675,0.033742911153119094,0.02056710775047259,0.20504725897920606,0.1746124763705104,0.055765595463137994,0.014555765595463137,0.02102079395085066,0.021398865784499056,0.018015122873345935,0.014782608695652174,0.014706994328922494,0.016049149338374293,0.01839319470699433,0.019224952741020793,0.021436672967863894,0.02998109640831758,0.039224952741020794,0.03001890359168242,0.015822306238185254,0.014310018903591683,0.012098298676748583,0.011871455576559546,0.011776937618147448,0.014234404536862004,0.01896030245746692,0.024328922495274102,0.022608695652173914,0.01555765595463138,0.2037429111531191,0.3001134215500945,flavigenum
0.024269600591715977,0.011481832470414201,0.016636233357988167,0.018410225591715977,0.019092085798816567,0.0281874075443787,0.04717548076923077,0.09248451368343195,0.13849852071005916,0.08971662352071005,0.04522235576923077,0.029343102810650886,0.02130524223372781,0.02264007026627219,0.019612148668639053,0.01141826923076923,0.25939002403846156,0.10511626294378698,0.023529955621301776,0.007777829142011835,0.010609282544378698,0.010626617973372781,0.009557599852071006,0.009667390902366863,0.009303346893491124,0.012990014792899409,0.01897073779585799,0.030019184541420118,0.04496232433431953,0.0742476423816568,0.10245816383136094,0.06564349112426035,0.036335059171597635,0.022692076553254437,0.015214728180473373,0.011545395710059171,0.009314903846153846,0.009777181952662722,0.011343149038461538,0.013209596893491124,0.011932553624260355,0.007772050665680473,0.2518202200443787,0.16867950258875739,harmonense
