lbp_2_0,lbp_2_1,lbp_2_2,lbp_2_3,lbp_2_4,lbp_2_5,lbp_2_6,lbp_2_7,lbp_2_8,lbp_2_9,lbp_2_10,lbp_2_11,lbp_2_12,lbp_2_13,lbp_2_14,lbp_2_15,lbp_2_16,lbp_2_17,lbp_3_0,lbp_3_1,lbp_3_2,lbp_3_3,lbp_3_4,lbp_3_5,lbp_3_6,lbp_3_7,lbp_3_8,lbp_3_9,lbp_3_10,lbp_3_11,lbp_3_12,lbp_3_13,lbp_3_14,lbp_3_15,lbp_3_16,lbp_3_17,lbp_3_18,lbp_3_19,lbp_3_20,lbp_3_21,lbp_3_22,lbp_3_23,lbp_3_24,lbp_3_25,label
0.0449427764565992,0.0186348097502972,0.0267538644470868,0.0280915576694411,0.0263822829964328,0.0292806183115338,0.0381428359096313,0.0718638525564803,0.1098952140309155,0.0607535671819262,0.0327549048751486,0.0297822532699167,0.0267724435196195,0.0305439952437574,0.0309341557669441,0.0217189357907253,0.2085686682520808,0.1641832639714625,0.0521142984542211,0.0146774673008323,0.0184118608799048,0.0184118608799048,0.0148632580261593,0.0118906064209274,0.0098097502972651,0.0113703923900118,0.0150490487514863,0.0181145957193816,0.023836950059453,0.0453515160523186,0.0737774970273484,0.036990933412604,0.0183932818073721,0.0140643579072532,0.0110731272294887,0.012225029726516,0.0117977110582639,0.0130425089179548,0.0154763674197384,0.0200653983353151,0.0207342449464922,0.0144359393579072,0.2052987514863258,0.2787232461355529,flavigenum
0.0367040734081468,0.0188015376030752,0.0261330522661045,0.0258695517391034,0.0234515469030938,0.0258695517391034,0.0305660611321222,0.0611631223262446,0.1298127596255192,0.0714086428172856,0.0413075826151652,0.0373705747411494,0.0289230578461156,0.0279310558621117,0.0260710521421042,0.0181350362700725,0.2160239320478641,0.1544578089156178,0.0411370822741645,0.0145545291090582,0.0181815363630727,0.0183520367040734,0.0144615289230578,0.0121985243970487,0.0100285200570401,0.0101370202740405,0.0119350238700477,0.0108190216380432,0.0159495318990638,0.0467325934651869,0.1009207018414036,0.0399280798561597,0.0190805381610763,0.0168020336040672,0.0142755285510571,0.0133920267840535,0.0133145266290532,0.0136865273730547,0.0163990327980655,0.019266538533077,0.0181350362700725,0.0123380246760493,0.2126604253208506,0.2653140306280612,neoechinulatum
0.042077580539119,0.0154686244429834,0.0257506026736795,0.0306815691431076,0.0328365841186354,0.0371466140696909,0.0452553144860837,0.0653809628168602,0.0944006136313828,0.0647965519760391,0.0458945138432317,0.0434655562860691,0.0358682153553948,0.0317225509533201,0.0258236540287822,0.016400029220542,0.1991014683322375,0.1479289940828402,0.0533457520637007,0.0132588209511286,0.0201073854920008,0.0205456936226166,0.0184272043246402,0.0163817663817663,0.0155234129593103,0.0158156183797209,0.0163087150266637,0.0169844400613631,0.0198699685879173,0.0373292424574475,0.055208561618818,0.0334575206370078,0.0194681861348528,0.0181532617430053,0.0172766454817736,0.0182993644532106,0.0175688509021842,0.0193768719409745,0.0191942435532179,0.0197056030389363,0.0195777631675067,0.0137519175980714,0.200416392724085,0.2646467966980787,venetum
0.0287096884511473,0.0111145309667932,0.0172788208337608,0.0231695222461612,0.0282309086556547,0.0385845217331828,0.0513918812626107,0.0828802024554563,0.110957217605417,0.0819055435860606,0.0553503642146301,0.0433979686057248,0.033206798673096,0.0272989979822851,0.0199292089873807,0.010464758387196,0.227104066208406,0.109024999145036,0.0349252761533463,0.0083358982250949,0.0129441537567114,0.0145343866488834,0.0152440067029171,0.0157740843336411,0.0158339318080776,0.0183218768167983,0.0215878389931944,0.0271536541157963,0.0356006976505591,0.0539140248281522,0.0692520775623268,0.0492031736260729,0.0324971786190622,0.0273246468999008,0.0227933381211312,0.0210492117232652,0.0179456926917684,0.0181166854758729,0.0172446222769399,0.0163982079956225,0.0123542286515509,0.0076433774494716,0.2253513901713347,0.1886563387025067,hirsutum
0.0355959953329067,0.0157796680341751,0.0238435771011329,0.0276167714253453,0.0257725168429372,0.0301102788964582,0.0412134442395272,0.0740712860852873,0.1313184538371786,0.0704580526177123,0.0360946968271293,0.0279461026007753,0.024840980089578,0.027927283676465,0.0268169671421581,0.0179344348677029,0.2191087357446648,0.1435507546388648,0.0367533591779893,0.0120535210207384,0.0173134103654635,0.0169652602657232,0.0151680529940908,0.0144811622567654,0.0131920659415107,0.0144905717189205,0.0166735669389137,0.0211712898490722,0.027927283676465,0.053022319244232,0.0882042982423124,0.0482517219315743,0.0243705069818209,0.017482780684256,0.0130979713199593,0.0114889532914298,0.0100963528924686,0.0110372991079829,0.0135684444277165,0.0178497497083066,0.0179250254055478,0.0128721442282359,0.2144886898264895,0.2400541985020136,echinulatum
0.0366370759769886,0.0149523903987304,0.0233336639555643,0.0263836540368974,0.0255777623487403,0.0300659591350922,0.0419063677841698,0.0742908153144217,0.1333812735568339,0.074216425312438,0.0411624677643324,0.0342194009125173,0.0293840507835746,0.0273507240626859,0.0243007339813529,0.0140969053759174,0.2139208490378893,0.1348194802618528,0.0437165244991073,0.0120263836540368,0.0171964887919063,0.0166013687760365,0.0160806387621503,0.0132786153540964,0.0121007736560206,0.0132166236857766,0.0145184487204919,0.0170229121206109,0.0243255306486808,0.0526061297361634,0.0939421741717913,0.0468904979170799,0.0225649672683991,0.017841202142432,0.015882265423527,0.0145184487204919,0.0137001586986709,0.0144564570521721,0.0159442570918468,0.0175188454671692,0.0163905971037492,0.0106625669510017,0.212891787343781,0.2341053362428089,freii
0.0262857142857142,0.0114612244897959,0.0174530612244897,0.0208408163265306,0.0231836734693877,0.0326775510204081,0.0478122448979591,0.0921632653061224,0.1445061224489796,0.0936081632653061,0.0518530612244897,0.0372326530612244,0.0273551020408163,0.0237469387755102,0.0180734693877551,0.0104326530612244,0.2158938775510204,0.1054204081632653,0.029934693877551,0.008538775510204,0.0126122448979591,0.012734693877551,0.0126448979591836,0.0126367346938775,0.0126367346938775,0.0161714285714285,0.0206775510204081,0.0276,0.0397877551020408,0.0704979591836734,0.0972979591836734,0.0595591836734693,0.0352,0.025804081632653,0.0198204081632653,0.0166530612244897,0.0148326530612244,0.0148081632653061,0.0152571428571428,0.0143102040816326,0.0118938775510204,0.0070122448979591,0.2127755102040816,0.1783020408163265,entromorphobium
0.0417928890306122,0.0158641581632653,0.0261280293367346,0.0306321747448979,0.0359335140306122,0.0386639030612244,0.04296875,0.0659279336734693,0.0987324617346938,0.0665856186224489,0.0465361926020408,0.0433872767857142,0.0347177933673469,0.0309311224489795,0.0270846619897959,0.0184351084183673,0.1944754464285714,0.1412029655612245,0.0519969706632653,0.0136320153061224,0.0191326530612244,0.0208864795918367,0.019969706632653,0.0182756696428571,0.0171994579081632,0.0162228954081632,0.0159837372448979,0.0163225446428571,0.0201092155612244,0.036930006377551,0.057258450255102,0.0335419323979591,0.0207270408163265,0.0181361607142857,0.0182756696428571,0.0193319515306122,0.0180365114795918,0.0180763711734693,0.019790338010204,0.0221221301020408,0.0205875318877551,0.0136519451530612,0.1970264668367347,0.2567761479591837,venetum
0.0473156899810964,0.0190737240075614,0.0286578449905482,0.0313232514177693,0.032930056710775,0.0374858223062381,0.0460869565217391,0.062703213610586,0.0763705103969754,0.0561436672967863,0.0340264650283553,0.0308884688090737,0.0293005671077504,0.0337240075614366,0.033742911153119,0.0205671077504725,0.205047258979206,0.1746124763705104,0.0557655954631379,0.0145557655954631,0.0210207939508506,0.021398865784499,0.0180151228733459,0.0147826086956521,0.0147069943289224,0.0160491493383742,0.0183931947069943,0.0192249527410207,0.0214366729678638,0.0299810964083175,0.0392249527410207,0.0300189035916824,0.0158223062381852,0.0143100189035916,0.0120982986767485,0.0118714555765595,0.0117769376181474,0.014234404536862,0.0189603024574669,0.0243289224952741,0.0226086956521739,0.0155576559546313,0.2037429111531191,0.3001134215500945,flavigenum
0.0242696005917159,0.0114818324704142,0.0166362333579881,0.0184102255917159,0.0190920857988165,0.0281874075443787,0.0471754807692307,0.0924845136834319,0.1384985207100591,0.08971662352071,0.0452223557692307,0.0293431028106508,0.0213052422337278,0.0226400702662721,0.019612148668639,0.0114182692307692,0.2593900240384615,0.1051162629437869,0.0235299556213017,0.0077778291420118,0.0106092825443786,0.0106266179733727,0.009557599852071,0.0096673909023668,0.0093033468934911,0.0129900147928994,0.0189707377958579,0.0300191845414201,0.0449623243343195,0.0742476423816568,0.1024581638313609,0.0656434911242603,0.0363350591715976,0.0226920765532544,0.0152147281804733,0.0115453957100591,0.0093149038461538,0.0097771819526627,0.0113431490384615,0.0132095968934911,0.0119325536242603,0.0077720506656804,0.2518202200443787,0.1686795025887573,harmonense
