mean_kernel_sigma3_theta0.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta0.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta0.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta0.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta20.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta20.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta20.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta20.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta40.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta40.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta40.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta40.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta60.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta60.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta60.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta60.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta80.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta80.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta80.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta80.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta100.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta100.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta100.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta100.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta120.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta120.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta120.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta120.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta140.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta140.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta140.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta140.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta160.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta160.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta160.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta160.0_lambd3_gamma0.05_phi0.0,label
107.527856,81.43594631391757,64.366528,45.96432731178839,122.7436,82.50749592031018,78.54288,51.33086464599637,130.926704,65.95414276371412,55.306256,43.06509917859779,157.200672,72.2761454613375,99.290128,75.43447425245049,113.895904,83.4735787421552,122.01112,77.0761237501316,113.640336,83.67173478425737,122.409136,77.12186875156425,156.860464,72.51344770251035,98.861888,75.56410489826142,130.989232,66.11835058476714,55.333232,43.225954199232845,121.184816,81.15700834213976,78.533952,51.8022963126317,freii
98.95867768595042,83.79880838214834,62.14518767217631,52.4408714000659,104.87200126262626,83.58418469391646,72.90805785123968,56.86602339814859,121.4667699724518,73.80009203720597,53.67231978879706,50.46933569837523,143.96622474747474,82.20003507175635,88.08519857667585,78.89534083943356,106.18818870523415,85.1723828055235,116.17824552341598,83.61338554163183,106.7167843204775,85.0998539607207,117.03084825528008,84.19734866090288,145.3183970385675,81.9438221858315,87.70100149219468,79.17509489807476,121.55790863177226,73.75175990110039,53.739669421487605,50.90673083707907,102.54572715794306,82.89391726170439,72.77654384756657,56.75591005412159,mononematosum
103.62134375,82.46973248225277,77.53245,49.20415134414474,137.19353125,81.9834051159457,94.4862625,56.9296246367486,101.8270625,62.1782847352763,65.6953625,43.95355612454576,134.3052,69.5331280970445,155.38135625,103.15888533548907,113.0608,87.50034858993419,129.9447,111.48188453470814,112.72786875,87.3951034145093,128.2754375,111.57609750382736,133.81851875,69.50126299791896,155.07559375,103.40977724245886,101.85794375,62.32678317763428,66.09489375,44.34917545937253,137.5055625,82.00594852849757,94.2261875,56.97428072573487,Eupenicillium egyptiacum
105.23075902749602,82.31105078509836,83.36989326175838,47.38867092859176,138.7465668986611,85.12638668836098,101.07284416840922,53.87971875908963,97.83188726943604,54.2500363584372,70.40587060328953,42.41267154133499,132.61261352641927,64.2653342721335,143.62270216285384,107.75293562501535,109.49612215598763,82.4392008302564,137.33404076027588,110.15727954639776,109.40247651446585,82.46015349473329,136.88550607034736,110.13172108370333,131.77112137573732,64.42457095790914,142.94948659529976,107.53916346284686,97.65587060328951,54.11116582563279,70.65095502637246,42.94650764868294,140.23015823476172,85.52869597517657,101.16159764052308,54.07575541472646,nalgiovense
89.63932542034726,84.7934727023476,44.15240931631222,42.03007381199885,114.6882960574824,102.85637256959949,53.05690410443985,47.131830428782486,122.43564674926628,83.33098670165643,38.53099293035898,41.39000778649706,138.74198340296954,92.6475824938367,85.58739464210846,70.64512577807787,90.1177695210282,83.58056419237381,95.5103442293513,73.48047980704376,90.01640547065882,83.5713607685085,95.34453295551477,73.3913324973917,139.36066012230913,92.719514991859,85.60588919891859,70.77639001172068,121.7274248579566,83.32688100893601,39.38076305859561,43.71893216295174,114.55960039902268,102.60274288548398,53.638833870664605,48.26599533063903,roqueforti
108.78718665385624,81.4612112851093,79.15617084461525,62.38426633970945,119.02067866189186,81.63662799251016,92.75777360468165,65.61976679866561,125.4037470521443,67.24369738430313,74.43302908550965,63.52278382587088,151.75901825486943,72.73349467929602,113.81413223862346,83.78423123454651,118.4002751331994,83.65688885944053,115.05531050746792,84.10545415959768,118.89787317669663,83.81313769736789,113.5150231461263,83.09557344809488,151.40521006201416,72.88017616980176,114.37138614726176,83.42735903145869,125.5054371560835,67.45943674434295,76.00421434186391,65.05151753956392,119.03808192855271,81.48429595895921,92.89983841383528,66.34194609491419,radicicola
107.02912675428826,81.66821766175273,66.11569948763645,49.89142791871178,105.2918801514814,82.93118158207524,80.16969258186678,54.58243005880215,129.13549788371574,64.22304328681663,61.723379371797726,54.13072859063863,154.57653430608153,72.3662770437344,81.45001670750725,71.67254845044143,114.3323540877701,83.76800114223171,138.96634829583425,77.95444960907453,113.91441579416352,84.267309241475,140.30386778792604,78.12940645497287,154.38119570060147,72.4189471188336,82.75417687680998,72.45913706845829,129.00371742036089,64.242009479896,64.13154377366897,57.62399257857269,106.7711906883493,83.78241150808441,80.45427712185342,55.64765472070043,dipodomyicola
102.3276482830385,82.3768952141618,62.4715296566077,44.69371859493561,64.67926118626431,62.02329501511668,76.595889698231,51.260549217720026,124.21731529656608,68.29182176324966,53.54174817898023,42.0508932406208,148.3444745057232,75.97327330838154,61.557950052029135,66.42468310233934,113.76710718002082,90.58173286647022,139.5258688865765,83.87871990786074,113.43378772112384,90.47519742749915,139.53334027055152,83.94715213445703,148.37249739854315,76.00444498684823,61.91221644120708,66.97549254809024,124.39790842872009,68.37876694397389,54.37151925078044,43.48841302115708,64.61910509885536,62.16720042572701,76.66349635796045,51.51781201375841,Eupenicillium crustaceum
108.22030973823752,80.95016180450426,83.91881996464944,62.56906407293228,111.83038043935696,84.32606121058508,98.8476769632186,67.48771367911013,116.31510394747916,61.898015880709565,84.7613626799091,70.02914410888053,143.20069859439442,71.95942627548258,104.12299048901608,88.60120754138795,118.34311084925513,83.5820925225042,137.04980641360154,89.11678864333436,117.70985186432118,83.22929081961331,134.8365878293073,88.25158805358413,144.21570154027438,71.98410800640275,107.7232135342143,87.6553466247899,116.42513256459894,62.413200499716496,90.05403585556772,73.9344523292346,112.68910445248716,84.17699337256965,100.5935737732514,69.98804485027624,glandicola
108.9940589569161,80.80200128348322,85.76371882086168,51.35886059120725,124.65954648526078,81.54795793199376,104.93006802721088,58.13461786514501,103.99308390022676,56.48310663718417,75.41848072562358,51.47501869469542,137.73789115646258,65.57803702976702,129.33154195011338,99.0356929089608,117.15038548752834,83.69190944291213,118.1374149659864,100.93570316699866,116.58718820861678,83.44493747951425,117.4597052154195,100.23386999308494,137.58648526077098,65.56388225505025,128.67634920634922,98.06817443730334,104.10290249433106,56.60695754383181,76.17551020408163,53.33824882769397,126.19598639455782,81.79762443112746,104.92263038548752,58.97569506200888,entromorphobium
108.54311983471074,81.45909230523165,83.64904958677685,50.025432531095234,127.72107438016528,84.87703995334898,102.0075826446281,55.84961548606684,106.4944214876033,58.36160193526602,71.98997933884297,46.61267565606758,139.67146694214875,65.20560726595882,124.81795454545454,101.2433757650938,112.57053719008265,82.82185816434013,119.01502066115702,101.98153678302592,112.10929752066116,82.92578178984469,119.91378099173554,101.61883907382708,139.99471074380165,64.96233311766046,125.44923553719008,101.12810990546576,106.54530991735535,58.33657023129001,71.639173553719,46.27677302525572,124.9873347107438,83.98759294885474,101.55411157024794,55.94074127814077,nalgiovense
109.79128266633,80.62980274864222,71.51783234440096,49.99586175424013,101.739647771746,82.61816956033019,85.95641333165004,53.83845273377025,130.35645751799015,61.74845535472407,64.07429617472542,50.7537726010678,154.12571013760888,70.33171361429386,75.62122838025502,70.74901346489047,119.52461810377476,83.0994547063158,149.7427408155536,76.83929777218866,118.95811766191136,83.10168976321492,147.54308168160586,76.93504003279253,154.83070319404115,70.29749664615177,77.17829188233809,70.20554520919328,130.54162984471657,61.52936461216636,65.0309619997475,52.39099836401556,101.78667466229012,83.49955362492966,86.43599293018558,55.28632224060951,entromorphobium
104.13619274241525,82.51390732394206,54.4779000594884,43.61445634753349,102.48889351576445,91.27622328256844,66.27813801308744,49.56346394375094,136.66960737656157,73.3845129571876,47.62896490184414,42.23008569531899,158.55236763831053,78.96272353055433,103.35687091017252,79.1038062001355,110.8672218917311,85.05545982265458,114.97897085068412,79.21638873535586,110.61521713265913,84.93495490311197,114.21449732302202,79.37661629957329,158.5494289113623,78.99023434904726,103.59057703747769,79.25540877937233,136.65104104699583,73.51488738931235,48.79317073170732,44.47422630282598,102.8273468173706,91.12376552244956,66.33519333729923,49.89167415995522,harmonense
108.2538431304044,81.22927506643907,77.64368067080095,49.35702213608938,117.44650187789328,80.97501659871851,94.82782339068916,55.96233576651318,114.16324569831428,61.27324355630011,66.8897501965237,46.94109246560421,145.44582496287885,68.70653639129792,117.13178006812822,92.40018205452202,115.90055900078607,83.76021690159611,119.24224823128658,93.32573434728728,116.3065988295921,84.02537580693561,120.2390820158966,93.38779087713512,145.5167045156782,68.55492066172364,117.5911214953271,92.5946141633448,114.13001135470348,61.34136585678436,67.52384487728186,48.25651159198137,116.75471656913268,80.90953451870368,95.04172853524324,56.621259359527166,lumpii
111.09287197231832,80.93012123792775,61.31477508650519,47.33175100996304,132.2442214532872,78.61683177433886,75.39231833910034,51.67920542318755,143.9383044982699,63.51100795438008,54.82363321799308,48.23443903779826,165.22432525951558,71.09654206847826,90.13695501730103,59.31967467777339,121.26574394463668,81.74923152057352,127.13557093425604,66.05660643523687,121.66941176470588,81.61213559769531,128.22145328719722,65.69402565594908,165.1363321799308,71.28060463357279,90.0940830449827,58.88735395939543,144.0676124567474,63.307520963647065,55.4559169550173,49.51301979630716,131.69062283737026,78.90120511198916,74.70955017301038,51.23466061746269,digitatum
107.04817257785469,81.74595739551901,72.75514976211073,57.9939848202294,110.3414116565744,77.29016489269799,86.11048334775087,62.362309501581535,125.78157439446366,64.77320593586413,71.94296064013841,64.16498936205964,151.0030411980969,73.56935792828665,91.4706017517301,76.90153669433799,113.51262435121107,83.90794528798222,130.51658466695503,79.5842546993819,113.14955936418686,83.87038133088113,130.30229509083046,79.5505875856174,151.55103806228374,73.44862798338815,93.03703503460208,78.12622979343533,125.84516922577856,65.12521889984161,75.18022815743944,66.90759954288858,109.48845696366782,76.42907086190225,87.3791089965398,64.1641087765463,expansum
111.72796143250687,80.18817419993533,89.38297750229569,52.36436817271886,119.0216368227732,72.3653823052304,109.6705119375574,57.15480254262538,108.43124426078973,56.75937341968667,76.91494490358127,47.74894646669434,144.58815426997245,60.84237007630006,138.07438016528926,92.17579548296288,124.33867079889806,84.316768244711,103.63062442607897,93.68050675019222,125.04734848484848,84.04569625967694,105.78954315886132,95.3636939144501,142.90972222222223,61.24353800785012,137.74833562901745,92.35022478651904,108.27020202020202,57.02679374492343,76.96883608815428,48.447570943029085,119.2295684113866,72.96575393238372,109.8860766758494,57.79961905727267,thymicola
105.39887204386312,82.24788560966103,66.44273516977144,50.58164487400818,112.72946393182718,76.8181236642048,80.23344398203197,56.24661065706493,124.46078577090763,65.7957483993346,61.95358534813053,54.52629284454506,150.75205608402695,73.86254990278492,91.92499834852688,75.0556051720991,111.1348840665874,84.29311117090428,123.80478762055752,79.45629665555086,111.5847536002114,84.37581862949209,122.90590731932885,79.5609748052761,150.47150383141764,73.89145228419551,92.8984674329502,76.09490194850645,124.38414916105164,66.16433584041938,66.54544854009777,60.29450733445798,111.79672843176112,75.4146934168227,81.18591458581054,58.15424870973427,polonicum
112.14768249202476,79.3032164872287,91.38773691124038,53.73567283400726,128.50966410208295,75.8636515706309,109.81220679301931,57.417554224391374,106.50164195909176,58.03445996127943,78.04667855132296,48.25469220402772,142.94135860386564,61.021340465646745,152.95979545881028,92.676611064237,123.87314693188216,82.64801259096689,102.73888159129292,100.27075155180496,124.40171702007882,82.30232950743951,102.24540251454306,99.98560726304616,143.31070557327828,60.73050686525604,152.09926815537625,92.83434044488644,106.3822480765622,58.3294408884628,77.78241696378308,48.78061844304331,125.84265340589228,75.03833206321424,110.47673109401389,58.0734741853038,nordicum
105.88992811170914,81.92892927514787,69.73236666792126,46.61209525758474,105.89604426210998,82.77737372372135,84.29331175430012,51.50969155453185,119.94272460386163,60.57263006329092,61.11756182016636,46.74345749363926,147.83683992622983,69.77510320273069,73.30353983966276,75.15885713743695,113.06994994166132,85.04757531698203,151.05887500470473,80.89016605255367,112.89560201738868,84.90258473350171,149.76907297978846,81.18627731548418,148.25340622530015,69.64090726589882,75.56835033309495,76.76164859738996,120.02429523128458,60.77021304252418,63.301422710677855,50.33355396733058,104.54881628966088,82.44044744744461,84.60597877225338,52.35710434947482,olsonii
107.664464,81.62706183363888,79.49632,61.39039770564775,111.889968,76.27056452497895,93.727952,65.57817653675419,119.708048,65.32533741229123,76.890704,65.16404461345523,146.647696,72.27859562755481,108.281504,86.87984744172832,115.06544,84.04961166838548,121.160384,86.92870663349676,115.044992,83.95328696197629,120.369232,86.16465244942485,147.19608,72.3720556059699,110.048256,86.40787320237933,119.392912,65.5878657387192,79.2852,67.31647041371079,112.325312,76.10882542847877,95.705328,68.05015797492624,griseofulvum
107.15796540222738,81.27061821049791,76.15851659223246,60.398993023659855,120.72522471592517,81.7038953238671,89.58629656848889,64.81425079420706,125.9504776980044,66.56585828825857,72.78757985188535,63.69120201624427,150.61305048335123,73.88477123078646,103.90762620837808,82.06742051881794,113.14856690598675,83.613104908643,121.79032166883374,81.74672148932625,113.16946972694896,83.69465807083434,122.8027446435638,82.67689668286914,149.6290067273447,74.20342020073323,105.4059161060546,83.50182743624855,125.86153824410653,66.97167032124328,76.61726214031319,66.68213009512904,121.47067386511392,80.4759204076056,90.67469896545876,66.18869544525187,expansum
107.57494082840236,81.57462970969961,70.13889053254438,57.28032812829426,116.96531065088756,85.76241863715838,83.77738165680474,62.33890989290239,130.2449704142012,70.33348724019014,67.879275147929,61.889039828986526,151.11965976331362,76.71712632445166,111.53007396449703,82.68894687800388,115.7648076923077,84.31937240798598,112.95883136094676,82.2915061751522,115.32683431952664,84.31356914898805,112.34729289940827,81.35948586917483,152.13431952662722,76.52899732544226,113.38349112426036,82.118418280847,130.14223372781066,70.0436858000366,70.7817899408284,64.53700124223694,118.2143047337278,86.69972942493443,84.34223372781065,62.98957735503144,freii
108.86266306946249,81.26106239928966,81.14228877808893,48.28122149533455,133.758623044874,102.59390539305424,98.47812649409194,53.78310463746352,108.94681032716343,55.87168510927353,70.71572979987705,46.70472116676816,139.47273068779455,65.5412491644346,79.85289597705075,98.28013968487788,114.70690185096646,84.98983052363883,167.7066457209207,90.20459939657393,114.74866812376204,84.88965984245696,169.40065569291716,89.35964056883688,140.77049040366094,65.302566663069,81.1427498121713,99.171158942468,109.46526876579468,56.18624115427127,70.46991325729117,47.03073935653681,133.51342121439794,101.62512911621243,97.9847346492726,53.72147234538998,percisinum
104.1139209816158,82.76381011936483,62.35315820543093,45.276502478115525,70.35720610558273,65.89659801902177,75.19207497048406,50.82501704793152,126.70695943666723,68.97868311082196,53.27393953449148,42.78313392027906,151.61509107775342,75.96898136734853,65.0127972676674,67.9803599543196,113.00296213526732,89.84686015036729,138.08167481868782,82.90984507290635,113.45263745994264,89.92949917140024,137.75738952605835,83.1069323208367,152.2061582897622,75.89081615161868,64.90950202395008,67.90213804265662,126.75259318603474,69.01259853197749,53.67631556754933,43.78665307339061,70.44234904705684,65.2000565991594,75.15079482206106,51.05742679655176,Eupenicillium crustaceum
106.91349112426036,81.39657430822152,66.41181952662721,49.87971780065275,107.167174556213,83.65380563750922,80.4659023668639,54.76898328122503,129.09681952662723,63.61099642062082,62.921360946745565,55.13263001909469,153.1794674556213,72.54815404500447,80.92423076923077,70.38135510628958,113.55705621301774,83.82537586005613,140.59576923076924,76.80497009832588,113.29831360946746,83.75672261350073,138.59547337278107,77.54114138138915,153.8435798816568,72.15033389164302,83.3262426035503,72.50739842332408,128.9985355029586,64.12020987507212,65.26116863905325,58.46751842741676,105.04103550295858,81.20557685613225,81.47389053254437,56.64156166318882,dipodomyicola
107.51216420954488,81.48438722612875,69.89557718081697,55.80857317813079,116.21398811258084,76.18459376734704,82.07630674203135,58.79834757692116,129.70291649670764,64.43671275525998,65.95239205174524,59.47085500062487,154.16804090670706,73.11972658156256,87.77947089330459,71.01946454326685,115.08826700075753,83.63933265371949,129.5631519142241,74.76977203806148,114.52016199522171,83.5927905623012,129.76800594370957,75.95894577348895,153.4667123128023,73.48709525535696,88.9898315948954,72.86402464443589,129.51394149525086,64.98931161174775,71.73787949420198,65.14282523359458,115.42796165724609,75.9747452712892,83.98063924013752,61.343351538757226,expansum
106.88052431857096,81.66759450429007,76.28879170715905,57.29114517641886,107.53920820028692,80.74030974774324,90.48154704058494,62.09822684289709,118.74575408394652,63.551935613299854,71.74422694247767,60.43998129467754,147.12155814706836,71.98063703697186,94.47887454301448,83.13286107438346,115.08879402100976,83.89273077037437,131.02577629691334,85.77638923981662,115.15470405849416,83.87007909415917,130.95316766162247,86.42436416194029,146.55476884631403,72.1964025042041,96.9487250682586,84.3281101851651,118.87886991531306,64.16485108866006,76.1436322828451,64.58807182620447,106.06326067842105,79.91052861070884,91.92980933870146,63.94772115685451,hordei
105.3660112590401,81.23202314560604,74.69889258711375,55.58842922406973,109.0256204799474,78.7031645959933,90.13679322813938,62.30603155937492,116.50837237015122,67.84151491075839,70.33115548980933,58.75962568826602,143.20953525641025,74.2605393387518,114.72118466469428,83.88740774258945,110.63975180802105,82.13176496586341,105.03322238658777,83.74347569445685,110.60771079881656,81.94231788790653,104.31390738001316,83.14033302230312,143.05343934911244,74.4634486565083,115.5719407462196,83.66123789666753,116.3777120315582,68.26668499858118,73.85288256081526,62.32638444717652,107.49332264957263,77.8358954970806,91.17901462853386,64.22960876004328,radicicola
