mean_kernel_sigma3_theta0.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta0.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta0.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta0.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta20.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta20.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta20.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta20.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta40.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta40.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta40.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta40.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta60.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta60.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta60.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta60.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta80.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta80.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta80.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta80.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta100.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta100.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta100.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta100.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta120.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta120.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta120.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta120.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta140.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta140.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta140.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta140.0_lambd3_gamma0.05_phi0.0,mean_kernel_sigma3_theta160.0_lambd1_gamma0.05_phi0.0,std_kernel_sigma3_theta160.0_lambd1_gamma0.05_phi0.0,mean_kernel_sigma3_theta160.0_lambd3_gamma0.05_phi0.0,std_kernel_sigma3_theta160.0_lambd3_gamma0.05_phi0.0,label
106.2147298320919,82.52029349242284,61.83475097841182,50.469822727727724,109.08903547531877,81.34436938158966,74.92044880696882,56.593992633916166,132.3451032066658,69.04941927086121,59.01793491983335,55.26418016988783,152.02001799015275,78.02535882758819,90.25616241636158,72.39604941539682,112.43408344905946,83.53062986658517,123.89035475318772,77.59018267267311,112.29782382274965,83.57322733260963,125.00660427976266,77.78831061542714,152.98030551698017,77.64309114569588,91.11435582628457,72.7880932420183,132.17678481252366,69.04743793185644,61.874708054538566,59.220433618765036,110.64654084080293,81.57129115104071,75.88720647645499,58.14504712076267,dipodomyicola
103.3511298925507,82.97467816103968,69.79001649102013,44.386107555085395,73.01075781390915,82.16848020114601,85.78926279986601,51.715946670634445,112.31894663608956,61.98030460264677,59.11229354015821,40.092972848332856,141.4338555489706,71.03785709603781,63.33937359890747,81.88222458199415,117.85933030997964,89.07611722552598,158.50224818985288,88.66548683153692,117.96566518075704,89.244793886354,157.94062588574815,88.94978867881738,141.1436458038084,71.03150349976315,62.91956762606612,81.7139637121804,112.31459841789275,62.0730463592468,59.05321574892422,40.05592918162527,74.8542606096524,83.68399955021974,85.94536061222912,51.80756881064465,Eupenicillium crustaceum
107.33081144440301,81.71789034095548,83.13285204326283,61.12310140318574,109.92706057861368,84.99547118088216,98.54534072140231,67.93298727054109,110.17744685385476,61.195901685858445,85.22848846502211,70.29071867028637,138.34767435665194,72.11775844193146,102.86022164206938,89.57893887946452,114.01743566519261,83.79812524683379,134.2292743353402,91.65921980503983,113.98986360488038,83.84290732633457,131.8591294155256,91.48928958112974,138.37180989930204,72.16929765734825,106.87428738877936,89.0166063049155,110.32664233576642,62.23665075575171,89.67547551814161,73.66453113824318,109.44869199211466,84.91706623469534,99.70723000692631,70.32778352195135,glandicola
106.102880859375,81.7719433201688,77.8855859375,48.803354769585795,118.64634765625,81.92741433172574,94.430986328125,56.137921873447944,108.1149609375,60.937871527701056,66.776865234375,45.74564065144071,138.928115234375,68.95631201961207,119.304990234375,98.60877004498667,113.793505859375,84.193707355222,119.55029296875,98.6011985593281,114.065400390625,84.194892551587,119.474384765625,98.12294786922817,138.577080078125,69.12564404134189,119.64314453125,98.11876133568659,107.9121484375,60.76373813341898,67.327705078125,46.79098201634206,118.31462890625,81.42902868004967,95.251357421875,56.32290356445452,entromorphobium
94.02480140113842,84.45749771663199,54.53231271241217,46.423242821453464,106.95031379662643,81.0485598384801,66.73471674902525,53.528475695881504,114.72393194470507,75.73349746862186,47.594201538750234,44.617693601716425,136.02299785242175,85.49396178921582,85.87558641396134,73.49453920595093,97.45550030232897,86.58316557343247,102.92352640687226,79.44697462685617,97.18566126644565,86.59316261209277,103.92913513062697,80.26598509073936,135.38312378807782,85.45312955760828,85.69272429682451,73.87367995918511,114.30279810679511,75.69539664894505,49.17632555618106,48.54914936284997,107.23374721127583,81.32254141718778,67.09109484789725,54.557750057120295,nalgiovense
80.85510082644628,84.63633591991392,46.1004,44.58055543783394,96.68154049586776,88.89472398370596,56.733130578512394,52.863064271596556,99.80626446280992,80.80548179442552,39.824796694214875,41.38199893713505,118.54339504132231,92.23126709130197,75.72404297520661,76.81609384866395,85.64989421487603,87.94183484096416,90.99065454545455,83.84221230324347,85.73415867768595,88.0319909326428,91.11360991735538,83.51184110761403,119.01041983471075,92.33580352218853,75.49228429752065,76.32861116656515,99.5604694214876,80.69501146713141,40.0704694214876,42.13132513970547,96.13829421487603,89.06026045361365,56.90687272727273,53.15992442928792,harmonense
108.58224149307192,80.55149858588499,84.76329060231879,51.047897248660135,102.72485625412386,73.25210990004167,103.63653501743802,57.121992659057604,106.26218305212555,57.85106408513913,72.27778301442171,46.7893827220761,140.09506079743613,64.92245033548096,112.86136770666415,91.32967076501922,121.75869544726176,81.62240796139409,116.76550570270525,91.79327745698907,121.63290602318786,81.52821406838058,116.53002167970591,91.59271987995302,139.9070364784617,65.26499638769182,113.97066170232821,91.14892462561868,106.44516448298614,58.05996916759032,73.04925063625224,48.90138917825601,103.79578659628618,74.28242552442006,104.1188849090395,58.13687593371296,thymicola
83.92520429042474,84.74457031859487,56.43930261048626,51.056275865276085,71.91953172855114,67.18357467612134,68.33634610121337,58.67850460192776,92.67052548580068,71.29279947563046,49.55822114194112,49.497504589326184,115.2113868289695,85.07952669472601,61.28589255692111,72.29956430109696,89.0749521041588,87.50519078337265,107.97321091112877,91.59618152040483,88.93863793350624,87.48939677980134,108.02788710917645,91.42375381370115,115.43881387741271,85.26602912392418,63.206753639432286,73.94115256169451,92.9208219838653,71.57077703485665,52.1280382906072,54.66407907278174,72.40363161255848,67.64951179741806,68.68968382228363,59.93644423991385,polonicum
107.41608014938237,81.35399182875615,90.55352269462799,50.9630244685853,116.60097673082447,75.84299959757149,110.37261203677105,57.4365790316499,94.54862108589485,53.96659048699413,77.93153906923298,46.98444719781716,131.3638322321172,61.98606642432401,142.61727951738007,96.05887867180964,117.64092573972997,81.98288658053015,95.35564492961792,98.04619414793083,117.78210284401034,82.12489564457853,94.22748491812698,97.00748120956194,131.07022048261993,62.09853022101796,142.6514650962367,95.27949068863491,94.53215670784257,53.93530809400468,77.80614406779661,47.17189481533823,119.02535191037059,76.03013889444439,110.23089629416835,57.64867908512362,nordicum
93.85996488555291,84.24622326626968,54.08192442033294,44.85398722194313,99.50599639565993,74.72521787951335,66.70192664982164,52.18990932482829,115.76649357164091,73.16264307018815,48.282875668846614,45.869111640943515,136.75008825059453,84.50307825709419,70.20350122621879,62.52026325060878,98.76278704667062,86.25043217230417,116.51542063020214,78.95462507002311,98.79499386890606,86.37821131401913,116.0245986920333,79.12874043143007,136.56093935790724,84.48237713439842,70.4962609616528,63.13946525900105,115.57709386147444,73.24763700810264,50.173022257728896,49.98493176206406,98.22604228596909,74.32865989300618,66.82184527348394,53.12839775004288,olsonii
105.2820328641529,82.11934380176857,62.21333451704545,43.964375524759596,101.81195118801652,72.94261069445078,75.70151084710744,49.78626391047656,128.75852272727272,64.90834194574026,55.987320829028924,48.135735986609895,152.23245415805786,74.48271555542723,75.32182173295455,65.05717288251847,112.00298618285125,84.23832081323154,136.42347301136363,76.08959259070177,111.78895758006199,84.12638861341742,136.97808787448346,76.15671102285044,152.63078673811984,74.29353168184956,76.74548844266529,66.03764420960262,128.8243478822314,64.87266009590842,56.98391496642562,50.21715779463819,101.61240960743801,72.55427212860141,75.92076930526859,50.80245426592837,griseofulvum
100.56393400555488,83.40371428013702,65.43285835044077,46.883926289158694,95.38146057239464,82.49931333123271,79.69337942277502,54.049366153989006,114.76545707040212,66.44086994652233,57.652555548846756,46.98441945986157,140.14231373022582,77.07074741211551,70.72067081270377,76.41286495114221,105.50039246467819,85.83664097312773,137.60433522521436,87.64009846524799,105.58648562975486,85.77778655475267,137.51750241516726,87.77133716362012,138.73962987561887,77.13938639578592,71.12128668035261,75.98219811869889,114.64073632411545,66.29337136015307,58.279480135249365,48.05771569620934,93.52361580726965,81.4560455361145,79.61816960512016,54.275419858160376,expansum
106.22569185562037,81.66926165446048,76.94411429323276,46.75147283420926,121.5448883820885,97.4687155513919,93.76055874742336,53.06060104700299,110.23077935178281,58.950634254646346,65.68381869216262,42.829291384675265,141.61320775404587,66.95138932561059,89.77147932108241,101.5164136782117,117.76279549142582,84.92123129543076,165.96661330643394,92.48732320185842,117.65137493969563,84.89946514828871,165.2695605455901,92.66567868387182,141.76823384939257,66.85041292701025,89.66490504802421,101.5094540229739,110.40220823648086,58.92655325128217,65.83909696943117,43.028624180676715,121.89789921494672,97.82648414151475,93.65778913205561,52.971919919835145,freii
98.15404791339503,83.36331460537801,64.33858465033913,46.539766111127285,74.40027231113636,76.0816945151376,78.32235457248822,53.002324240322864,111.17920745764977,66.1061276152443,55.36812122022119,43.62118027121007,136.5109425640683,77.78517543981901,52.92346052323833,62.53876699856134,102.29617594974773,86.85240286525635,144.039543586488,86.79074108154755,102.30183100003342,86.78678472283681,143.53929299341775,86.91358120837246,137.2309799859668,77.56297210975833,54.6148384510007,64.41422052322571,111.0054044572154,66.0271814413717,56.388185372047175,45.647279921886,72.5592485549133,75.14242464595678,78.25261452103311,53.45061219854145,percisinum
102.39287923854849,82.86612003318513,68.67354550862582,45.79972036190066,75.35881618084474,83.19392839682767,83.87258774538965,52.836409956008985,113.463248066627,64.5492282449832,58.69119571683522,42.53277575590206,141.20989292088043,73.09924049553203,64.66725758477097,82.50816390611608,117.59775133848899,89.42405951247514,153.5506008328376,90.32207683884022,117.5393515764426,89.32321083896683,154.60823914336703,90.12673090691023,141.5644735276621,73.05619662814253,65.71781082688875,83.48839564551551,113.57245687091017,64.58401785838642,58.03741820345033,41.647813968147275,75.73155264723378,83.04673003610213,83.9249494348602,52.766247186341594,Eupenicillium crustaceum
105.25925154320987,82.39003485039734,63.500663580246915,50.57146010073424,110.42478395061728,81.6478169286392,77.2058487654321,56.82274735549585,128.81695216049383,67.62532093874822,60.4298688271605,55.461054388109304,150.5578086419753,76.86437113602258,89.30985339506172,74.19584809901986,110.64445216049383,83.80009372099416,127.25021604938271,79.8431805955126,110.67676697530864,83.75978164939878,126.46313271604939,79.51341362536844,150.1945601851852,76.94091864991192,90.52309413580247,75.03076595715707,129.01560956790124,68.03074000071653,63.441875,59.3330113485057,109.89973765432099,80.82440401191828,77.57038580246913,57.78323211038615,dipodomyicola
101.16442240740325,82.86578055859373,60.11216616877429,48.46498010088534,116.7924013386941,88.38820003828448,70.14862087554188,52.565093940153155,126.90719548078435,72.36951722143787,51.87554749444082,47.14096717919717,148.40600503133354,80.7235913114187,91.93957907504324,76.01357088262462,110.44297073291256,86.6747713014561,117.32717144718222,80.00331675374139,110.48767997124952,86.5890786316223,117.77091709530335,80.04769235553653,148.89388715437659,80.61282740924108,91.57730621504459,75.68087927015308,126.93035309179938,72.33985274766442,52.82050605332315,48.940152963716876,116.98787089238786,88.8891815350621,70.59535387794524,53.770086141593985,hordei
101.29501271908329,83.1446647059582,61.72678475577026,44.03674508007427,73.71793390744241,66.70496259316822,74.12086629792994,49.50759828432097,121.97657471586268,68.37717265553121,51.760326962122804,40.14189120051507,146.9564283880604,77.1306094669913,59.50000583444188,62.143662289662004,105.48380942379052,85.30782362199588,137.2125662209153,83.20587425985771,105.61079021680786,85.48073633117922,137.41586734812947,82.85728930908562,146.91366192909987,77.03266588376857,60.09535228360055,62.83015673174685,122.09308852015216,68.33591258209252,52.03424817381969,40.43071818288182,74.85838059231254,67.92648032885279,74.47532031085906,49.58926942092002,radicicola
99.99558160298528,83.14001253699212,59.77303060827362,47.71834875228019,119.34557931366041,91.90436365526044,72.4266271376571,53.666224436711204,123.2942984363911,71.43637548255963,52.26106888578558,46.94485131694494,146.89617339346626,80.40730008222347,87.9704734323848,76.19881867939361,105.78977129644468,85.7441540673621,122.9690254343994,81.76353005460915,105.71310180627732,85.50338396244065,120.86819212014377,81.62104704663656,145.69364254481354,80.52516485807597,89.32416267942584,76.49224768944205,123.50715986355624,71.59550292620523,52.63275794968064,47.788555680653744,120.09255168150912,91.48479903835275,72.25918019276115,54.19720757816268,hordei
89.50832664033176,84.61921881943766,53.248008490550575,45.01748385866134,97.13405399203396,82.1744984878601,65.02060761526988,52.09236757099384,108.59835024340671,75.40317707268521,45.53883853201987,41.40188216982997,129.70774803717484,86.77486356545296,74.39904358373354,71.71812647009509,95.30731121637791,87.43323119223291,107.86897424970087,84.05756217617349,95.25199150944943,87.48055119441479,107.38706174498844,83.74266912525111,129.96048124047272,86.81243047065045,74.02897933091839,71.24800471879267,108.36069678244193,75.40228301411975,44.60731203592913,39.84968698071698,95.72070514186431,81.43447791468996,64.72327033716337,51.73233473148443,mononematosum
106.38214449016918,82.20790665540125,67.00358177107148,44.33900716230643,90.09178288370676,85.20965008501585,81.06713915561652,49.752960703823575,123.12248513946045,63.58946528267647,57.06239521414418,41.23280140919208,150.07857033988722,71.60145624993733,58.26649900929736,64.14991322389669,111.43568053650358,84.18655139320249,149.8084609815577,81.84378228923114,111.4576284103033,84.198813140283,149.62560013717422,82.39784241677285,150.3651691815272,71.41058204323058,58.984806050906876,65.40281320853941,123.16325636335924,63.74103740462211,57.20429431489102,41.59893222210343,92.83834400243865,86.07315464508939,81.37121818320378,49.98925286482575,spinulosporum
105.50337962962963,82.69012391765038,77.2658950617284,49.99794527075718,132.44358024691357,83.6161269932701,94.00755401234568,57.57003890623396,106.79366512345679,64.19188197437857,65.95111111111112,45.52568602746811,137.93623456790124,69.87133209097419,144.20350308641974,103.03293652678897,109.49550154320988,83.66178260503881,118.77347222222222,106.60854513144076,109.65805555555555,83.77649103740335,117.29027006172839,106.46786586047386,137.9278163580247,69.88264996673841,143.66052469135803,103.09773696655971,106.8034336419753,64.23696422688921,66.00138888888888,45.67368658450001,132.76970679012345,83.52756358602669,93.98710648148148,57.5553351196263,freii
113.16598183391004,79.66877406878122,92.188473183391,53.48109334621162,135.05785034602076,74.4018296161007,110.7777357266436,57.70304588784424,105.99437716262976,56.24691524376305,77.92182093425606,47.28729519461445,142.3875973183391,60.93448336283798,160.6814446366782,92.75556527380179,126.39554498269896,85.38941816960185,119.49032223183391,104.55212765740487,126.76794982698962,85.4026825686081,113.27141003460207,104.91333276546142,140.0865051903114,61.75307470652923,159.33445069204151,94.16160998968093,105.62067474048443,56.80798727798643,79.53119593425606,49.439134795271606,133.28800821799308,73.84123908017881,111.9475562283737,59.17267299822295,Eupenicillium tularense
91.56288419506865,84.47124012946341,58.14479885253739,46.50255004999643,79.31999180383853,79.30621561957877,69.77499402363226,52.718813327267746,106.5804717915443,71.76819750287757,49.34716720169387,42.94867556958486,129.30929837442798,83.60398449980153,56.011914315962024,66.59709323189574,97.43837937982379,87.1919979546189,128.33042910320333,90.19495359279584,97.36527986476334,87.26495024004227,128.3417628577283,90.63734211277074,129.63227409329963,83.55598703900537,55.99832234820026,66.94856139385135,105.9666518680418,71.65367454451163,49.047717027525444,42.92702224745677,80.43140410491087,79.85481016482534,69.73258742572229,52.791535566990156,hirsutum
