r_mean_center,r_std_center,g_mean_center,g_std_center,b_mean_center,b_std_center,dominant_gray_bin_center,r_mean_middle,r_std_middle,g_mean_middle,g_std_middle,b_mean_middle,b_std_middle,dominant_gray_bin_middle,r_mean_border,r_std_border,g_mean_border,g_std_border,b_mean_border,b_std_border,dominant_gray_bin_border,label
7.465405766944114,28.87550849444877,7.740023038049941,29.675563465640916,7.354098543400713,28.256800186148826,0,48.45600475624257,62.541675139233185,52.14956153388823,65.86077528938624,47.9510813020214,61.63590034589663,0,44.973747770511295,78.25998100349483,46.342821046373366,78.51193469909823,41.85941215814506,75.0657600594396,0,flavigenum
8.246388492776985,30.93780583894862,9.223665447330895,34.32486462113359,7.773947547895096,29.15083705375956,0,63.31703763407527,82.90032830009578,68.04298158596318,86.71398899666902,61.35512121024242,81.13172551714476,0,52.74637299274598,90.48060095093547,48.53555707111414,86.70519585807396,46.80325810651621,85.16010892835607,0,neoechinulatum
4.859321352911096,21.13982067732527,5.541091387245233,23.754831007787757,6.1300496749214695,24.750997856316875,0,37.11532982686829,55.2879776917708,40.91398202936664,59.82989969729416,43.71592154284462,59.54322443404778,0,40.44479143838118,75.9791753605758,35.1745927386953,69.60970328476803,29.11591423770911,64.07371791022474,0,venetum
7.677216921445915,28.71388674878854,9.269672719811224,34.41396699450607,9.065310693888717,33.70568400720492,0,66.32132109025,80.50261135679435,72.67421599808488,86.76368596883941,73.42806333572723,88.35635298262063,0,52.98322560787935,90.50918544050128,50.01673164392463,85.3674797513544,48.57305666700865,83.39714950205918,0,hirsutum
4.051648537769581,15.801381243061021,5.556005118747413,21.215734641464902,5.262919191539011,20.178170007316087,0,38.57953818359743,53.122299668225416,46.80821634235387,60.30796195668496,41.94351499868267,55.40101445987122,0,57.13737814746509,94.30731520090805,55.490025970115546,91.29666478392973,53.126924235010726,87.77187358534194,0,echinulatum
7.16186024598294,26.773396180514997,8.139245685379885,30.33974355242082,7.44289327514382,27.789494201569962,0,51.29725004959334,67.06090572569651,56.58484179726245,72.12623364970129,51.763142233683794,67.73744386007395,0,54.44829894862131,92.20340096466376,51.99535062487602,87.74827355965333,48.08635439396945,82.00637427552842,0,freii
13.034628571428572,48.57745114815627,13.539828571428572,50.35466479634881,14.00905306122449,52.060999305266684,0,84.55380408163265,99.36719502921115,88.8766612244898,103.97733220299001,93.1996,108.9665900708436,0,51.986914285714285,90.21991345522831,49.579118367346936,85.39126668457317,47.33242448979592,81.58036763683954,0,entromorphobium
4.377172353316326,19.605649121182132,4.994359853316326,21.97586684910185,5.7724609375,23.721775651024455,0,37.390704719387756,54.92596054029868,40.996950733418366,59.629009989951776,44.12220982142857,59.6320798327508,0,44.21197385204081,79.51184890836778,37.665118781887756,71.59501478038351,31.777722417091837,64.3768992961547,0,venetum
7.175425330812854,27.939108124892577,9.432022684310018,35.72964344450569,9.607485822306238,36.56823020092957,0,46.93563327032136,59.56294153556788,59.48017013232514,72.62122466733499,57.3751606805293,70.76536171693631,0,49.17317580340265,83.4239747102491,51.02137996219282,84.91707895969702,48.74425330812854,81.96153381086643,0,flavigenum
6.867580436390533,27.525581233328413,7.368562777366864,28.986917401118017,7.522616956360947,29.87468234918688,0,44.08378790680474,56.419802625877274,47.8380004160503,60.16970582344813,44.857410318047336,57.067392315768515,0,46.73171112241124,85.59752482064455,44.779441336908285,81.8169509035123,43.23277436205621,79.30734316022912,0,harmonense
7.987504,29.5081155590896,9.329584,34.44703665606456,9.40672,34.7360343568681,0,48.03008,59.02189877656267,55.122112,66.57116613566645,53.565248,64.6952099517162,0,56.736752,94.2386919926707,53.432976,89.06264062880219,49.509712,82.91371062541303,0,freii
9.188317837465565,34.49497893361691,10.041724058769514,37.655949198223276,10.50199437557392,39.72318735113637,0,55.403939967860424,68.01560304646543,59.81152433425161,73.35122654776431,58.006973140495866,71.63897863211656,0,38.16402662993572,78.4358738520578,37.15142906336088,75.7009987427481,36.730960169880625,74.0560251113117,0,mononematosum
12.17403125,44.436740788065876,13.04915,47.5522270431931,13.33246875,48.56815567605779,0,90.2007375,103.64667254415265,92.661775,106.40429739375323,93.87296875,107.80695522225223,0,42.91596875,79.11715771547735,42.0965375,77.26747726568429,41.3485875,76.39965297205246,0,Eupenicillium egyptiacum
13.446740114228644,49.77985331570615,13.807239162323274,51.07202077933283,13.68810274336007,50.63560321616713,0,88.88900159171062,102.60024762249769,90.69453200586749,104.55848164917045,90.42470584563527,104.34721346061123,0,55.50601572984613,91.50904156113397,54.09555725476733,88.82480535613422,52.10755750444743,85.99463181568157,0,nalgiovense
5.513535687952696,20.475800988745355,6.965577064870101,25.778503363254263,6.920162934262459,25.63224400348558,0,40.053947577672076,48.905515979096805,46.21523731729532,56.037505454119966,43.11542020269196,52.38948082692678,0,29.463430149344358,65.64500628356093,28.646640836212754,63.38641813217685,27.859127643886712,61.3532825467658,0,roqueforti
7.568259236614551,28.664481403661448,8.409184208227792,31.652403482123862,7.400537164817888,28.05310071388786,0,65.74543628264477,83.29893727309906,68.9283780242816,86.25292164483318,65.11033714734911,83.42363679678321,0,54.004563717355225,91.42361609473186,51.40359420036685,86.9016887919934,49.29664162808979,83.5734173993797,0,radicicola
