r_mean_center,r_std_center,g_mean_center,g_std_center,b_mean_center,b_std_center,dominant_gray_bin_center,r_mean_middle,r_std_middle,g_mean_middle,g_std_middle,b_mean_middle,b_std_middle,dominant_gray_bin_middle,r_mean_border,r_std_border,g_mean_border,g_std_border,b_mean_border,b_std_border,dominant_gray_bin_border,label
9.138617219741082,35.771572662412495,10.477005483633897,40.290387931305794,10.101630957091977,38.95117266158284,0,61.4972016507434,76.49878301656535,67.85146136016733,82.53853437364802,63.93128497936571,78.14588922789825,0,56.987336762960034,94.30039703025848,55.285601221097856,92.88576060261977,53.46660353892249,91.99763053480571,0,flavigenum
9.665318080357142,36.96059135658501,10.481983418367347,39.91464698606652,9.660734215561224,36.991669915644486,0,70.06178252551021,88.67198605634452,73.70962213010205,91.66021280173251,65.71964684311224,84.31787173042957,0,64.06620695153062,105.20045060114728,61.44353874362245,103.26642050644351,59.8752590880102,102.37341633107188,0,neoechinulatum
3.598783673469388,20.10314456442666,3.728204081632653,20.310994218962364,4.1737714285714285,21.345305257908162,0,38.12541224489796,65.50203600456223,39.49249795918367,68.28617298741287,45.5802693877551,70.36542644260439,0,58.50899591836735,97.185436680319,58.37538775510204,97.59608944966392,55.430473469387756,94.30343707210363,0,venetum
13.38529722487052,48.7664056957104,13.381438583833647,48.73877904224157,13.327552887216882,48.54071713550835,0,69.92385142621556,81.69278765178812,72.17481125512124,84.21391751297237,70.5967494653302,82.41290333802712,0,30.93370738746167,57.62979612061115,28.041066505192095,54.741680730177094,25.181600917312995,52.617233666163486,0,hirsutum
9.47552773967383,35.989306964290634,9.911008230452675,37.51718280305486,8.864730986130164,33.82820202901488,0,66.8413542142966,82.17301976617634,68.54836343545192,83.57855041744685,61.48644452065234,77.37612984214492,0,46.984425011431185,85.25299186357789,44.528330285017525,82.02578951412276,41.69564471879287,80.24660611578975,0,freii
12.251417769376182,46.370075420409286,12.969252126654064,48.93851600967677,12.542237712665406,47.40830855195841,0,83.42840264650283,103.28689724152194,86.77230033081285,106.03856055757558,84.32620510396976,103.97339459003307,0,59.80476134215501,98.35613160020945,56.397241257088844,96.40523602376476,53.636932892249526,95.25176803673845,0,entromorphobium
3.6620084199271608,21.00464517280423,3.753157472685355,21.10324008122595,4.32117678505797,22.273813027219287,0,36.72505763640616,65.40118977698646,39.025218015971134,69.94538274803406,46.46636205686792,72.89291819496265,0,57.3844682415049,95.79148516143643,56.03444819405927,94.97370008713781,53.06944769287313,92.51434110228284,0,venetum
7.70664148012146,31.287121659515034,9.862650942730033,38.56250318376364,11.068268483864134,42.873756255478966,0,73.98900148294612,88.3498206469331,76.686639361627,90.57387807453583,72.07255843513876,85.08539118999278,0,58.93095473483511,97.1471196984112,58.12382600098863,97.124995403333,56.516047595508795,96.32020717793783,0,flavigenum
8.966045836126273,33.398229765225906,9.727632544926426,36.0791663297481,8.418517986530052,31.44492422977844,0,66.75128475214657,80.8207026188693,69.96310127996425,84.01143827371465,60.87276963835424,74.52029858072235,0,50.01102812091034,85.43074437424619,46.67716811899518,80.46164975472986,42.00893740623703,75.74761053029549,0,polonicum
7.977679237958733,30.122099818336668,8.658148944429515,32.576315237036056,7.726014512227896,29.210433777897265,0,64.32454686613515,79.31431609300674,68.27183552808386,82.91880701629049,62.11208157902595,76.82161153509912,0,41.06115440891039,81.29091118630568,40.02179073725701,80.36915621367763,38.92714025500911,80.25331066874759,0,harmonense
