contrast_3_0,contrast_3_45,contrast_3_90,contrast_3_135,contrast_5_0,contrast_5_45,contrast_5_90,contrast_5_135,dissimilarity_3_0,dissimilarity_3_45,dissimilarity_3_90,dissimilarity_3_135,dissimilarity_5_0,dissimilarity_5_45,dissimilarity_5_90,dissimilarity_5_135,homogeneity_3_0,homogeneity_3_45,homogeneity_3_90,homogeneity_3_135,homogeneity_5_0,homogeneity_5_45,homogeneity_5_90,homogeneity_5_135,energy_3_0,energy_3_45,energy_3_90,energy_3_135,energy_5_0,energy_5_45,energy_5_90,energy_5_135,correlation_3_0,correlation_3_45,correlation_3_90,correlation_3_135,correlation_5_0,correlation_5_45,correlation_5_90,correlation_5_135,ASM_3_0,ASM_3_45,ASM_3_90,ASM_3_135,ASM_5_0,ASM_5_45,ASM_5_90,ASM_5_135,label
1236.485318476075,944.7917013229905,892.6113725342348,1085.5678449902625,1765.5883145988075,1900.638388735081,1665.2506456028862,2050.952947060741,22.298712543290346,19.88417769375655,18.587882096069205,20.16368620037268,26.784729606571226,28.342336103417736,25.610284065024345,27.737957833180793,0.2218192448879963,0.22240150474537754,0.23037847245903134,0.2308357193977056,0.20082959937737918,0.18644819986385489,0.20394533865817427,0.1958132739507143,0.14249886920694085,0.14059866400379356,0.1427433879329808,0.14010668130873313,0.13354123329337775,0.12673350575875234,0.13465292441026805,0.12573944670888307,0.8610723685457697,0.893448135906539,0.8998781656996951,0.8775716622810404,0.7994206494263669,0.7812157591974178,0.8115917408026487,0.763912911522773,0.020305927725256835,0.019767984319651634,0.02037567479858545,0.01962988214734691,0.017833260989516344,0.016061381481903714,0.01813141005223736,0.015810408458656045,flavigenum
894.3695768107729,681.3116496599215,604.2419456033383,733.5378086420412,1391.291386016914,1417.6743359996303,1118.9577680804746,1504.0921599995838,19.709226087773445,17.216096623835657,15.719217617717955,17.562185059209927,24.69741959966608,25.147103999993153,21.57115074471697,25.085695999993074,0.24508009438451378,0.2525005075350859,0.268682999077598,0.257765618165993,0.2179555686024028,0.2105059106434461,0.23950902179492217,0.21679981871545986,0.14582878584902603,0.14315415710556717,0.14549782731955846,0.14390181140791328,0.1375272273690192,0.12990276535928116,0.1370096690032579,0.13101676765966944,0.9359205731846848,0.9509847080897237,0.9567334614613263,0.9472274254583013,0.8996865100001612,0.8965862449409938,0.9194117502477599,0.8902824052953656,0.021266034782201095,0.02049311269660541,0.021169617754712048,0.020707731326478643,0.018913738267809902,0.016874728447988457,0.018771649400382288,0.0171653934079878,neoechinulatum
2090.7738742744205,1727.120355232462,1719.1769526774044,1833.0914461956797,3215.112174821213,3379.153100187591,2883.836804388777,3427.578846879439,29.893865393872773,27.394136444718463,26.88887038887711,27.765792211662255,37.377020117188124,39.28742911151396,35.5368753032446,38.76965973533226,0.21037599361038162,0.21194634526806325,0.21770730748610975,0.21717001037733594,0.185948069748672,0.1741315701246053,0.19137634588578337,0.18101866852478232,0.13697421443242136,0.1345437547773674,0.1373685279662225,0.13478889395669907,0.1292461901474864,0.12168810499422544,0.13005436959155187,0.12165875336228375,0.7711580034695875,0.8106715047985152,0.8118847583163369,0.7990548579758912,0.6466729095057696,0.6272012060212225,0.68355706378152,0.62185872539694,0.01876193541937895,0.018102021949592373,0.018870112475606857,0.018168045934070266,0.01670457766764021,0.014807994897085636,0.01691413904985597,0.014800852269664988,venetum
403.8349893909309,281.24943771628773,289.3693612103361,356.8587975778792,749.1701025561491,723.150336122646,599.7467506551199,858.6088459787228,10.39608238886417,9.027171280277491,8.933162552399535,9.414852941177195,14.408879518282331,14.492673575854592,12.877470630087496,14.87655369209706,0.29575817272794197,0.30676366376892367,0.31194637738438014,0.3058815832204369,0.26116095336994277,0.2552547881358475,0.27396558337235827,0.256060274670864,0.18249631626434354,0.18004785782689134,0.1814804832107533,0.1799347748345844,0.17573829865660368,0.16820652686749912,0.17404629070089067,0.1679230539694977,0.968414989693315,0.9778909753030498,0.9773471123433602,0.971947321804308,0.940953164660163,0.9421855881989816,0.9526655952931669,0.9313559533643126,0.0333049054500553,0.03241723110805248,0.03293516578640851,0.032376523194772584,0.03088394961471763,0.028293435680826706,0.030292111306738947,0.028198152054442836,hirsutum
507.9496571633755,387.90191091306036,336.9515185473047,392.539618579583,918.4633048563966,951.1693896841573,688.8201460161017,946.3552621426653,13.254962107539265,11.206304298127504,10.752160534861027,11.763460219481411,17.93214265237056,17.591769221866734,15.482053781319731,18.449683654179665,0.25534433243695215,0.2668624183654063,0.26826425556547834,0.261465976388215,0.23198807869041982,0.22655733860469066,0.23994390570980767,0.2243042420254636,0.16714090560038797,0.1651635279538211,0.1671451117785033,0.16518170045036232,0.1600968451386525,0.1530634074436773,0.15982744855137573,0.1531936323517001,0.957762421095001,0.9676790382390511,0.9719896981062691,0.9672926127847592,0.9233460295060553,0.9201669206248353,0.9425529754510825,0.9205709775996431,0.027936082324917802,0.027278990966152647,0.027937488391448367,0.02728499416367323,0.02563099982334968,0.023428406698269167,0.02554481331044266,0.02346828899310786,echinulatum
836.1671344796325,595.335282430559,532.9401408451521,673.4830868669762,1377.3768110449823,1308.1908035718368,1007.0148669794165,1425.761313775938,18.234148664228126,15.522772999348081,14.517630695203888,16.132349982397688,23.8682290877797,23.74095663266222,20.386465747887545,24.040854591845978,0.23590877807036711,0.24437607372710263,0.2496537248004795,0.24158070699227976,0.2120772252719984,0.20623583507449544,0.22171009219283772,0.20557869397671666,0.15914695269288434,0.15719696299625965,0.15934667946833514,0.15690989940877098,0.15162002700769156,0.14370461800393072,0.15149130671319724,0.14380944408381788,0.9296152503505624,0.9496963917925307,0.9551432925955654,0.9430931941446462,0.8834275601636193,0.8881147688279543,0.9147764667687048,0.8780593520819535,0.025327752551431167,0.024710885175247426,0.02539136425758434,0.024620716532470627,0.022988632589813117,0.02065101723565565,0.022949616009672,0.020681156207696737,freii
417.22460271716614,339.1061484343993,320.91354466858144,335.72794457655795,855.2619792959501,895.7695128468855,659.139527950238,890.843721808105,11.95830382873584,10.223634231734609,9.861605599011659,10.616767406526563,17.57792132504909,17.271851715723322,14.671519668735396,17.967648434624895,0.282239461988741,0.2957312986471284,0.29871155963038987,0.2915000546048459,0.24935685495897544,0.24918720988238072,0.26361785512246577,0.24402355666482123,0.17020379990252044,0.16842771978804172,0.1700338945410697,0.16848423528620948,0.1633438833644879,0.157525896597884,0.16336728577791543,0.1572372340502786,0.9740618550472248,0.978816873442592,0.9800638462576283,0.9790279015238681,0.946364643702812,0.9430145852857253,0.9587165647127571,0.9433279451859379,0.02896933350125722,0.0283678967929991,0.028911525292803615,0.028386937539978795,0.026681224232591432,0.02481440809896724,0.026688870062443085,0.024723547771782085,entromorphobium
2211.726123139758,1913.9317831351734,1828.815348253232,1883.1052268491328,3384.8939171569136,3761.97679751877,3127.6095890419015,3622.477954543704,31.51175662570175,29.71727132538909,28.615606819629036,29.07945783622407,38.88776092629855,42.30973140493856,37.89094096543554,40.65229338841046,0.19951056150789329,0.19686258104042098,0.20234108583778793,0.2039348602730536,0.18054798335534603,0.16518860479742495,0.17884034964129047,0.17283171951949236,0.13802308909790414,0.13659756102297407,0.1380662817019577,0.1357848067829782,0.13043496620766135,0.12266309505435959,0.12940424701183167,0.12195037688823701,0.7581906197727588,0.7902161709250402,0.8000304385710186,0.793595033783096,0.6280481563492445,0.5847614307033591,0.6567358411890797,0.6001590004102547,0.019050373124127985,0.018658893677425122,0.019062298143004336,0.018437513753090717,0.017013280409593757,0.015046234888314856,0.01674545914469915,0.014871894423183051,venetum
1664.0520589922046,1317.7642159126144,1255.0477686264899,1430.7405932594781,2510.881874395519,2610.6587634122398,2249.9407729463264,2698.6306092890713,25.803102853855616,22.574965373961906,20.71909595862623,23.192347645429702,30.794608695644598,31.35274884486919,28.114801932360347,31.527586341932764,0.20146847898869957,0.20358032552303063,0.2133695663805387,0.20239578432211194,0.18420024218120043,0.1741953725934171,0.18951433222723285,0.17567912366929736,0.13785535828340156,0.13521738738511616,0.13750980962403977,0.1356966260620643,0.12973972692291127,0.12102704256247548,0.1280541365480872,0.1208934030168744,0.8258684843081375,0.8612110950342373,0.8686433348464305,0.8493122534132359,0.733320785677579,0.7166677524398366,0.7609952532764254,0.7071202538683575,0.01900409980744501,0.018283741851256568,0.01890894774283966,0.018413574324627712,0.016832396742031592,0.014647545031419252,0.01639786188707616,0.014615214893000416,flavigenum
241.29172681137982,196.44223902545266,216.28207650405014,230.6794324255481,520.1716732172077,559.5502816006682,448.22392031622445,643.7646632577569,8.059746926803275,6.930850194871916,6.348930201155881,6.981808210228338,11.933534531160165,12.054275850695573,9.4373186880015,11.948434112548652,0.3315876601368072,0.34796982917136315,0.3633226148473088,0.34961720679424463,0.29783736706866965,0.2948072958464302,0.32356347948439396,0.2969912636376736,0.21372145844894883,0.212950149495181,0.21628410911514395,0.21288288613368447,0.20672191699130082,0.20273580692783003,0.2109049266911769,0.20272699575470068,0.9779983226120332,0.982058183534618,0.9802847219528951,0.978931170508711,0.9524176731048951,0.9485480382293051,0.9590038808746121,0.940804328167782,0.04567686180154576,0.04534776617001995,0.0467788158557315,0.04531912320860727,0.042733950964558266,0.04110180741067837,0.04448088810261071,0.041098234807726425,harmonense
