contrast_3_0,contrast_3_45,contrast_3_90,contrast_3_135,contrast_5_0,contrast_5_45,contrast_5_90,contrast_5_135,dissimilarity_3_0,dissimilarity_3_45,dissimilarity_3_90,dissimilarity_3_135,dissimilarity_5_0,dissimilarity_5_45,dissimilarity_5_90,dissimilarity_5_135,homogeneity_3_0,homogeneity_3_45,homogeneity_3_90,homogeneity_3_135,homogeneity_5_0,homogeneity_5_45,homogeneity_5_90,homogeneity_5_135,energy_3_0,energy_3_45,energy_3_90,energy_3_135,energy_5_0,energy_5_45,energy_5_90,energy_5_135,correlation_3_0,correlation_3_45,correlation_3_90,correlation_3_135,correlation_5_0,correlation_5_45,correlation_5_90,correlation_5_135,ASM_3_0,ASM_3_45,ASM_3_90,ASM_3_135,ASM_5_0,ASM_5_45,ASM_5_90,ASM_5_135,label
227.0971978551599,203.1196191232013,222.76803232105092,211.26926701052577,439.97150536289456,520.2636562547466,445.8785058357303,539.7564383079638,10.10769972077473,9.16239337433123,9.190652104080218,9.419063677842397,13.716123733914872,14.14100145867988,12.769031680061374,14.726962929430867,0.25530572832866716,0.2640176145189385,0.2685150248543229,0.2594664410525361,0.2330499501592851,0.22692503238630046,0.24162896042986065,0.22404718296644818,0.17358243419655814,0.17266216506845444,0.1764397566492846,0.17279549798987887,0.16381883295259445,0.15746033923844532,0.1688670815115692,0.15793580402221144,0.9783228860433225,0.9805219878171807,0.9787972158309387,0.9797404830983378,0.9575309638580493,0.9490398901383051,0.9572071247295271,0.947130561468123,0.030130861461602435,0.029812223246126212,0.031130987726458767,0.02985828412557023,0.026836610029950046,0.024793758433086285,0.02851609121823496,0.024943718192142382,flavigenum
270.4438583944065,232.09887604134758,254.44979438582385,245.90148305082667,669.8462689797461,795.8174811891845,602.8247917192998,833.2961136678147,8.376810298587174,7.396168486066791,7.34405506883568,7.507235708129434,13.157554008729223,13.772810285629436,11.536228225196199,13.918109430928594,0.32150118884303036,0.34730219416332525,0.3642323310538406,0.34217958568509754,0.26600662319402385,0.2691327291479546,0.31000429217253966,0.26586521870012053,0.1480608453501684,0.14717552572055,0.14924204243014705,0.14679319766199014,0.13885500512613896,0.1323608012573387,0.1399791778687419,0.13156498098439198,0.9857176731608344,0.98763571086789,0.9865735954561473,0.9869004232751484,0.9641181179543462,0.9562509056864701,0.967761307996081,0.9541905636283707,0.021922013925806484,0.021660635371120278,0.02227318722872181,0.021548242879832112,0.019280712448580074,0.017519381709484718,0.019594170236808883,0.017309344221423422,neoechinulatum
340.05611042535475,271.14698125002235,278.379443633988,302.6705312500251,458.07968344671104,475.9874687508237,445.4755128638541,515.9623557486304,12.601466352449656,10.994631250000682,10.605668399856484,11.372993750000774,14.476339962653872,14.362812807758287,13.238787172448838,14.431333804702708,0.24173231005696277,0.24933452556686692,0.2566889647199711,0.252220105749205,0.22898342895791976,0.22497794449943456,0.23722087686101873,0.22990988714972843,0.17507163262237357,0.1731760462312515,0.1750372807174012,0.17321529746922315,0.1692389381790808,0.1631768620658226,0.16921116849282838,0.16316437534350392,0.9727679948669916,0.9782164936436658,0.977725905087551,0.9756839430372158,0.9630899726466847,0.9612772922472946,0.9641601399416615,0.9580252405268478,0.03065007654906334,0.029989942988288557,0.03063804964094231,0.030003539277351467,0.028641818195982736,0.0266266883136485,0.028632419542708353,0.026622613381235827,venetum
323.47547553603613,246.34545063811444,264.13199560200167,281.3609237585347,505.6238814874176,480.3526110270388,461.21463290695175,545.7011225079866,11.17843320505853,9.663343913245235,9.59992303463512,10.159883400560412,13.847948564991047,13.608184629761185,12.641600936789988,14.005556915271791,0.2906229616714287,0.29798083796089847,0.29864228485603217,0.29322927026709494,0.2734831077894575,0.2686656421008328,0.2777926992377837,0.26760374783038055,0.21394603406568855,0.21185124977157263,0.2131957306711527,0.21186530403393958,0.20879020153528474,0.20262646649033408,0.207331856666968,0.20250272944797876,0.9665209285490161,0.9744217241405663,0.9726429307636681,0.9707860351984823,0.9474468465002257,0.949628003885589,0.9519916000243177,0.9427752567768364,0.04577290549243676,0.04488095202977725,0.04545241957640667,0.044886907053393654,0.04359334825714482,0.041057484922358486,0.04298649878897216,0.04100735543388129,hirsutum
321.8115348891328,260.4649058912559,291.16595553234566,303.0262659518461,585.3763893762535,634.6785502957338,556.9870714869528,714.450591715818,12.00551491930839,10.415404113979047,10.18551898293295,10.814244507895197,15.942435942432311,16.067159763310354,14.079355329352781,16.247426035499075,0.24046572153020784,0.24737713510913092,0.25324586221677886,0.24608560208761715,0.21750261760850892,0.21057496348740193,0.2247508598902487,0.2108390552763224,0.1482451127378053,0.14665000815024168,0.14874367134104238,0.14634178520262528,0.1404352939250388,0.13337586848923147,0.14086563704096,0.13331228069337883,0.9740908769629704,0.9789085377088762,0.9765959911117724,0.9754620798541879,0.9523653588427293,0.9474554760422544,0.9548114157828406,0.9408512132392888,0.021976613450644604,0.02150622489046595,0.022124679764012035,0.021415918096291318,0.019722071779812042,0.01778912229525677,0.01984312769895548,0.017772164183670225,freii
543.4099407205007,450.7129669189453,422.8117799057709,430.20289611816406,1083.9370040138858,1247.1008742019733,896.167800349336,1135.3897017796155,15.196990424077196,13.062057495117188,12.524319805441635,13.440719604492188,20.83776082360517,20.83489366979101,17.85493458344815,21.1545043090123,0.22840609478287138,0.2354300860098687,0.23982894741636465,0.23150868833124277,0.20498971493630633,0.19939461751935783,0.21188410777932212,0.19661186110930737,0.14893045126538992,0.14583724927044048,0.14859544439238534,0.1457301088318409,0.1410176043210818,0.13299407725347168,0.14090629861481088,0.1330224350417143,0.9577862107365022,0.9647150778714658,0.9671569980353806,0.9663207477859637,0.9147749444367121,0.8997487434274546,0.9295553651094652,0.9087289194823369,0.022180279314112684,0.02126850327476859,0.022080606094170483,0.021237264620140195,0.019885964728457186,0.01768742458450239,0.019854584989326258,0.0176949682244271,entromorphobium
389.03421226099954,291.7507088619792,276.67383592015136,324.63081507112554,511.1495091840105,510.5884697517366,448.8327672388019,532.4457096750517,13.188488044584327,11.426086120722765,11.06503865284264,12.023368415993572,14.995507377297217,14.97749884733947,14.00299307437623,15.167178286296817,0.2446556701684351,0.2504081887303861,0.25356679330566895,0.2485045091146652,0.23217691364910986,0.22843963250246244,0.23544194809550162,0.22775999463834382,0.18119731323706786,0.17896455823042884,0.18049342306084032,0.17891146550519113,0.1754331940678291,0.1690094402684949,0.1746363148626744,0.1690287631075403,0.9686870509878576,0.9764294381810262,0.9777282317932694,0.9737730519153771,0.9586244194875968,0.9582297410198978,0.9636561896659951,0.9564416423332425,0.032832466324332094,0.03202831310261255,0.03257787576821948,0.032009312489215194,0.030776805580840588,0.028564190899869946,0.03049784246881515,0.028570722757664983,venetum
228.97667586749873,221.02946877102278,209.44831427444137,182.51366638978763,425.28538690473613,533.1512477967885,405.0202579364886,435.9753945681451,9.681072555204496,8.84310351647508,8.755076892743924,8.881729361971788,12.947311507935945,13.546937590128717,12.128353174602672,13.51931781765642,0.256839301094095,0.264769213764384,0.26760151596448517,0.2609492015560793,0.2328896429911655,0.22648986459503406,0.23997422635423313,0.22522261835014099,0.16860722558059157,0.16732639142839267,0.16996664847331205,0.16729295268018807,0.15998042772393722,0.15459584918678002,0.16315289446090678,0.1539694125221394,0.9761042558983002,0.9768340088117603,0.9781946138331941,0.9808708313383311,0.955163787238395,0.9430206120624511,0.9575000431437259,0.953406071464744,0.028428396517984497,0.02799812126844768,0.028888661593250427,0.02798693201645564,0.0255937372547339,0.023899876585781632,0.026618866970971784,0.023706579992412734,flavigenum
305.17718585961256,244.51862613416264,276.3000328084266,286.8403278419043,482.4370465039119,526.5714819944825,508.54652457119846,600.2386011080799,11.25312363298476,9.770908143965803,9.489036526684693,10.161714317042266,13.368101363235118,13.551011080333428,12.482348010113183,13.719972299170339,0.26448087086325306,0.2712925217969973,0.27931385353479393,0.2734114013027814,0.24978783591550655,0.24558454393996768,0.25727164675552017,0.24835855219947792,0.1861560084423665,0.18443654503626836,0.18603261654651504,0.18467074723793614,0.18004335339274466,0.17477118824874896,0.18027651613250506,0.17479362804885573,0.9733795715441685,0.978592872443795,0.9759099958204116,0.9748876902203439,0.9576513575864298,0.953288064839451,0.9553980577699385,0.9467530856216957,0.03465405947919442,0.03401683914491545,0.0346081344191427,0.034103284885417695,0.03241560910090474,0.030544968241879647,0.03249962226887335,0.03055281240648173,polonicum
106.13608844859218,82.65796106003988,78.82606513856706,93.22899405084786,209.65628523719732,218.57674796923868,162.02887826348837,245.21280788713045,5.051632780799638,4.366311519740824,4.252347189847351,4.646268253110297,7.241028059674684,7.252855052842519,6.18069108335424,7.68170255044045,0.3729376278314908,0.39382855202630773,0.3987978481265854,0.38508009255180475,0.3335692075559834,0.3375881398280513,0.35688543940800616,0.3281775215179336,0.23182936037978377,0.23134361665862113,0.23404026060012162,0.23151421147778833,0.22484130065462626,0.22078024931825574,0.22875721567373694,0.22106117108444712,0.9909728403262904,0.9929518288287749,0.9933034701867828,0.992050446203073,0.9820658280396,0.9811556560560389,0.986171769320099,0.9788592586621409,0.05374485233409965,0.05351986896869104,0.054774843581772835,0.053598830116182106,0.050553610480064036,0.04874391848903116,0.052329863722800594,0.048868041361227195,harmonense
