GLRLM_ShortRunEmphasis_0,GLRLM_ShortRunEmphasis_45,GLRLM_ShortRunEmphasis_90,GLRLM_ShortRunEmphasis_135,GLRLM_LongRunEmphasis_0,GLRLM_LongRunEmphasis_45,GLRLM_LongRunEmphasis_90,GLRLM_LongRunEmphasis_135,GLRLM_GrayLevelNo-Uniformity_0,GLRLM_GrayLevelNo-Uniformity_45,GLRLM_GrayLevelNo-Uniformity_90,GLRLM_GrayLevelNo-Uniformity_135,GLRLM_RunLengthNonUniformity_0,GLRLM_RunLengthNonUniformity_45,GLRLM_RunLengthNonUniformity_90,GLRLM_RunLengthNonUniformity_135,GLRLM_RunPercentage_0,GLRLM_RunPercentage_45,GLRLM_RunPercentage_90,GLRLM_RunPercentage_135,GLRLM_LowGrayLevelRunEmphasis_0,GLRLM_LowGrayLevelRunEmphasis_45,GLRLM_LowGrayLevelRunEmphasis_90,GLRLM_LowGrayLevelRunEmphasis_135,GLRLM_HighGrayLevelRunEmphasis_0,GLRLM_HighGrayLevelRunEmphasis_45,GLRLM_HighGrayLevelRunEmphasis_90,GLRLM_HighGrayLevelRunEmphasis_135,GLRLM_Short owGrayLevelEmphasis_0,GLRLM_Short owGrayLevelEmphasis_45,GLRLM_Short owGrayLevelEmphasis_90,GLRLM_Short owGrayLevelEmphasis_135,GLRLM_ShortRunHighGrayLevelEmphasis_0,GLRLM_ShortRunHighGrayLevelEmphasis_45,GLRLM_ShortRunHighGrayLevelEmphasis_90,GLRLM_ShortRunHighGrayLevelEmphasis_135,GLRLM_LongRunLowGrayLevelEmphasis_0,GLRLM_LongRunLowGrayLevelEmphasis_45,GLRLM_LongRunLowGrayLevelEmphasis_90,GLRLM_LongRunLowGrayLevelEmphasis_135,GLRLM_LongRunHighGrayLevelEmphasis_0,GLRLM_LongRunHighGrayLevelEmphasis_45,GLRLM_LongRunHighGrayLevelEmphasis_90,GLRLM_LongRunHighGrayLevelEmphasis_135,label
0.9275409553978465,0.9390553508058952,0.9163111970794273,0.9376725441985935,1.5896088179110852,1.4192813706675298,1.6996247881868798,1.3913841465526198,632.8152177781997,649.9286457490347,622.721181312031,647.9719384515936,69961.00398656906,73905.82653934196,66642.57114500122,73716.58472140458,0.9497746224926752,0.9747351814288934,0.9310344827586207,0.9762339418526031,95511550371961.12,123817891743161.69,91140159767610.75,124320393392665.44,22369.108230604037,22275.639390506138,22269.79024449286,22206.196107628908,95511550371961.12,123817891743161.69,91140159767610.75,124320393392665.44,20904.693449638275,21089.322585667378,20502.15877471962,20990.73713920866,1.0,1.0,1.0,1.0,30417.161752666612,28191.248976854957,32760.146768336963,28172.03158222807,flavigenum
0.9113531817450418,0.9166453703968049,0.8743538469919443,0.9183771593885025,1.7490601263394798,1.569226544850913,2.0933491459807247,1.52997524352164,865.0674663052096,885.4857403177693,797.5633391949182,887.4793799684013,62339.13485588604,64583.28471936197,53132.04608841451,65105.75080551858,0.9181871551015616,0.9407185628742515,0.8613244100035223,0.9437947634143478,92708626377842.0,123563110794922.67,99919573603784.12,124777627110209.88,27919.569844761005,27786.691491618927,27526.871126923757,27761.201149496785,92708626377842.0,123563110794922.67,99919573603784.12,124777627110209.88,25503.809895572227,25531.71247740773,23957.794315595464,25571.747271872788,1.0,1.0,1.0,1.0,43984.22126032582,40325.688483668455,55072.25432462274,40059.18772626053,neoechinulatum
0.9511308409238676,0.9576845349079244,0.9347904839687164,0.9552880608267164,1.3416928450862715,1.2466170539769117,1.4479399533665056,1.256769206700544,1018.3486144973743,1035.5698834024752,993.3132737193818,1031.969191635329,150314.99181826707,155006.84792632054,140497.78273358813,153588.84302045972,1.3382274509803922,1.357443137254902,1.3051294117647059,1.3535921568627451,67165228807201.8,88054820481412.58,65563327804620.08,89638029238105.72,21772.2712514066,21811.325329050003,21744.234597726016,21789.1508317737,67165228807201.8,88054820481412.58,65563327804620.08,89638029238105.72,20603.048348193544,20840.231804257946,20198.62379677273,20760.488894521823,1.0,1.0,1.0,1.0,27708.70948401163,26276.240134277825,29928.685975096752,26552.428541629244,venetum
0.922399818310588,0.9325705387550152,0.8982035986070439,0.9295822138841356,1.5667709398774106,1.416774757706041,1.7386529333291967,1.4147957467347267,1268.3077801751492,1300.9953508708008,1216.1497223342537,1296.790042561905,109614.38647036426,115156.7204984333,99108.53808208978,113859.4467683667,1.108157524613221,1.1353520311078018,1.0666997600728054,1.1313146355588648,83319023763839.84,109305545434671.72,90357707939068.66,110792587500548.48,26504.421485258656,26446.681097427678,26376.080623894766,26493.959500372966,83319023763839.84,109305545434671.72,90357707939068.66,110792587500548.48,24427.494074614096,24649.16754256295,23601.893617923943,24660.053779183727,1.0,1.0,1.0,1.0,38380.79344198652,35319.437047292864,43302.435175131075,35576.53737695807,hirsutum
0.8874210780474028,0.899236809103491,0.8505647409951783,0.8939926825999989,2.1903507190503264,1.789468106246274,2.498809138757388,1.790048479036812,690.6212678029095,729.2229582036166,633.0116439765944,715.2316072665282,54171.145807042114,58272.40605418295,46366.51439324884,57155.590778328275,0.8569102792632204,0.8970291146761735,0.8082947118241236,0.8922638146167557,113855413332593.72,145724316089289.25,113499367814402.06,146502583772841.1,32338.263018485904,32380.714618798436,31792.580258166956,32036.3502077673,113855413332593.72,145724316089289.25,113499367814402.06,146502583772841.1,28695.80169089222,29243.09616131881,26752.62800243201,28614.42031863032,1.0,1.0,1.0,1.0,62481.712407605155,52145.641306219775,74643.73571701608,54024.1214905972,freii
0.9432481585177811,0.9518345438236661,0.9349944003598719,0.9483950016906368,1.5071143006133445,1.3852233760548651,1.600731307527424,1.3919814203642586,348.70112487894517,362.58350154429826,344.45106543941495,359.6833883388339,34819.92811204092,36318.945037573874,33570.274492497796,35814.37068817993,0.6866325660699062,0.7010912190963342,0.6761295822676897,0.6974424552429668,136078071068510.84,180208662662029.72,133652755011978.31,179684635130179.7,36104.93508976683,36093.92453610253,36087.099382171225,36003.19848429287,136078071068510.84,180208662662029.72,133652755011978.31,179684635130179.7,34154.3431979387,34567.606223694456,33801.5377180256,34320.4683704987,1.0,1.0,1.0,1.0,46269.1785155571,43109.61930008025,48660.62075400328,44142.183987287615,entromorphobium
0.9494357015286188,0.954968721352043,0.9326358216146563,0.9544481869652306,1.3850357099763848,1.2798017278005949,1.4722300751525432,1.2837144719317635,1055.3888853775834,1074.614026341878,1028.0186350036515,1070.4783530278557,152726.15279732936,157052.13477411133,142636.48349706692,156749.73040324182,1.3227010183918528,1.341579267365861,1.2903784769721842,1.3409712722298222,66248757476686.53,91771703724684.89,71206445685207.44,88866218935078.92,21819.02744755546,21849.855153660956,21739.472041604826,21825.336178412537,66248757476686.53,91771703724684.89,71206445685207.44,88866218935078.92,20596.437556455032,20815.195157307644,20131.871641216272,20767.948634240376,1.0,1.0,1.0,1.0,28149.382530553146,26709.08662795638,30600.396099842157,26806.9320241435,venetum
0.9394165747540725,0.9469093680443633,0.9267138135557685,0.9465834748365779,1.4594153060211386,1.3205386012313416,1.5283669677514302,1.3233265971779054,667.1374094031212,681.8788944501041,654.5536341728141,682.7613273771537,94723.04810773244,98315.2800726403,89934.79291377692,98184.57076508545,0.9919688423314531,1.0106992568716984,0.9733906347927299,1.010153102336825,89536342548716.98,119324976746246.19,91153258889972.22,122934836559597.25,26275.153520529275,26281.450759622625,26184.801973914164,26306.452784868467,89536342548716.98,119324976746246.19,91153258889972.22,122934836559597.25,24555.641094192953,24812.272807636087,24099.062747582644,24850.77304936905,1.0,1.0,1.0,1.0,35645.32838717248,33310.03447756566,37961.25403337074,33343.88488264908,flavigenum
0.9204223986988617,0.9340779511276684,0.9038708263074428,0.9281761635506396,1.534061274760749,1.374948766292319,1.689198882045955,1.4048748220813967,1443.9585217930728,1475.2111414284543,1399.3269149909722,1471.8029341066272,135121.261432555,143822.1673087958,126055.88364126536,140430.25265327576,1.150412249705536,1.183302154784175,1.120515485346082,1.1731379477586088,79740301977246.31,100827936716124.27,75251663327644.62,107902834295028.9,20207.936773890473,20381.994835642265,20327.131062798348,20194.782038637128,79740301977246.31,100827936716124.27,75251663327644.62,107902834295028.9,18483.499236910564,19034.14745278112,18334.70869181105,18651.971440139812,1.0,1.0,1.0,1.0,30455.223604093015,27110.410841638073,32541.35178452178,28500.328586868574,harmonense
0.8889805150194451,0.9051918186804669,0.8696457747700109,0.9019001121942851,2.0057970264359932,1.7074781788157585,2.2577764707454984,1.7308109861861563,876.3743352182296,910.6647670130741,833.2463339972463,899.9267379612414,58092.88628511536,63028.46104468532,53463.42141988264,62179.96699402274,0.8966353405267432,0.9344587539157675,0.8679545190857408,0.9297714352012995,106494481179073.77,138190486832793.23,106671657153551.05,138263224228508.67,39505.6946468084,39554.114686929635,39098.809915919206,39433.347579769645,106494481179073.77,138190486832793.23,106671657153551.05,138263224228508.67,34908.353602132076,35701.22405065343,33566.437615011906,35399.64677013937,1.0,1.0,1.0,1.0,76571.54974702708,65701.8541115705,89615.53724819206,67115.60996792992,freii
