GLRLM_ShortRunEmphasis_0,GLRLM_ShortRunEmphasis_45,GLRLM_ShortRunEmphasis_90,GLRLM_ShortRunEmphasis_135,GLRLM_LongRunEmphasis_0,GLRLM_LongRunEmphasis_45,GLRLM_LongRunEmphasis_90,GLRLM_LongRunEmphasis_135,GLRLM_GrayLevelNo-Uniformity_0,GLRLM_GrayLevelNo-Uniformity_45,GLRLM_GrayLevelNo-Uniformity_90,GLRLM_GrayLevelNo-Uniformity_135,GLRLM_RunLengthNonUniformity_0,GLRLM_RunLengthNonUniformity_45,GLRLM_RunLengthNonUniformity_90,GLRLM_RunLengthNonUniformity_135,GLRLM_RunPercentage_0,GLRLM_RunPercentage_45,GLRLM_RunPercentage_90,GLRLM_RunPercentage_135,GLRLM_LowGrayLevelRunEmphasis_0,GLRLM_LowGrayLevelRunEmphasis_45,GLRLM_LowGrayLevelRunEmphasis_90,GLRLM_LowGrayLevelRunEmphasis_135,GLRLM_HighGrayLevelRunEmphasis_0,GLRLM_HighGrayLevelRunEmphasis_45,GLRLM_HighGrayLevelRunEmphasis_90,GLRLM_HighGrayLevelRunEmphasis_135,GLRLM_Short owGrayLevelEmphasis_0,GLRLM_Short owGrayLevelEmphasis_45,GLRLM_Short owGrayLevelEmphasis_90,GLRLM_Short owGrayLevelEmphasis_135,GLRLM_ShortRunHighGrayLevelEmphasis_0,GLRLM_ShortRunHighGrayLevelEmphasis_45,GLRLM_ShortRunHighGrayLevelEmphasis_90,GLRLM_ShortRunHighGrayLevelEmphasis_135,GLRLM_LongRunLowGrayLevelEmphasis_0,GLRLM_LongRunLowGrayLevelEmphasis_45,GLRLM_LongRunLowGrayLevelEmphasis_90,GLRLM_LongRunLowGrayLevelEmphasis_135,GLRLM_LongRunHighGrayLevelEmphasis_0,GLRLM_LongRunHighGrayLevelEmphasis_45,GLRLM_LongRunHighGrayLevelEmphasis_90,GLRLM_LongRunHighGrayLevelEmphasis_135,label
0.9645232707355488,0.9671517533635701,0.9570515487709588,0.9651044627056362,1.383420346602857,1.2705867584821748,1.4445403142899105,1.3056885688568858,337.61054310782396,343.9062477584104,334.13250844470554,344.3189198919892,50414.70368356174,51290.53242235134,48835.89249522691,50819.04738073808,0.8132684652808492,0.8221141088014153,0.8030664897537962,0.8189591626124134,117830469146544.84,155117997274227.1,118042296959906.0,161116111611161.12,28422.14933652382,28403.344666810128,28376.14624027023,28375.091233123312,117830469146544.84,155117997274227.1,118042296959906.0,161116111611161.12,27367.576722578848,27475.29163676386,27125.637658860618,27400.23062094472,1.0,1.0,1.0,1.0,35094.290152998336,33448.69682949573,37174.23725950947,34379.09090909091,flavigenum
0.9214810002632633,0.9250679499576119,0.9133633418414489,0.9260203076056703,2.87072497457504,2.4481444899111047,4.032235084594835,2.331364940104606,213.1237832340549,238.62347961055454,202.493499554764,239.37219503964906,28312.952172018016,29374.44913221391,27116.216562778274,29556.168888139026,0.6025035014005602,0.6203606442577031,0.5898109243697479,0.6225840336134454,161848031381664.97,217299280372513.06,167111902641733.44,221022439682807.5,31039.25044312073,31334.090362635812,30784.817008014248,31262.123530735054,161848031381664.97,217299280372513.06,167111902641733.44,221022439682807.5,27786.1250743507,28209.817663602607,27340.201730356144,28122.52832866999,1.0,1.0,1.0,1.0,125737.25433677176,106717.58577677437,198647.58201246662,100945.44120128227,neoechinulatum
0.953556274249655,0.961961498371467,0.947046423965339,0.9580450071980858,1.4093717317002168,1.288866557359708,1.4544494178891538,1.2895845299636224,469.40520987201745,483.8655630189877,462.3387787107524,482.0048928882932,82342.85774202939,85720.23059184429,80153.04513128805,84400.0976450316,1.0391820728291317,1.05921568627451,1.0288067226890756,1.0533781512605043,93587932763323.88,122600095202834.92,96383180318227.86,131257046822813.62,23239.79116305649,23169.4535463056,23155.68843728559,23185.951698683173,93587932763323.88,122600095202834.92,96383180318227.86,131257046822813.62,22171.455093832836,22300.676691434903,21891.232259120785,22230.37039427749,1.0,1.0,1.0,1.0,29640.037413609065,27744.69997355477,30820.623212554863,28114.819707703107,venetum
0.9002677683292732,0.913926058230253,0.8830773242357736,0.9145337019811765,1.7735025439407957,1.5410822575244614,1.9062976834512415,1.5486875529212532,919.4478299414122,965.5339670374642,892.362859917167,958.0068948832709,80284.3204016343,86002.28797574315,74674.61571844718,86124.1884508379,1.0329053448790684,1.0701303871802528,1.004538668259182,1.0696824922862547,97614091890225.1,126492801071468.44,98388918613637.72,123847363474797.86,22819.142740132593,22977.03422746382,22654.201147375305,22787.481813698578,97614091890225.1,126492801071468.44,98388918613637.72,123847363474797.86,20298.799986873288,20863.124432529243,19658.947757191418,20598.29623085211,1.0,1.0,1.0,1.0,40195.07236740672,34765.23577886082,43865.593682500046,35524.694364061004,hirsutum
0.9391850453411185,0.9435498223639621,0.9321179409040319,0.943974822222341,1.6956653014072673,1.502689971169687,1.8545044202879197,1.5122995615106665,430.66414618777566,439.18302100494236,424.92147645629126,438.43240706212146,65374.63844255408,67349.05155992587,63097.924521246765,67463.01885118366,0.922004357298475,0.940401839748245,0.9063422900024207,0.9412611958363593,95305608065532.45,127162273476112.03,92812691968697.42,124731569946121.11,26260.818945599665,26147.3302744028,26288.994377821105,26061.985893759564,95305608065532.45,127162273476112.03,92812691968697.42,124731569946121.11,24973.724852793883,25006.143618297647,24803.445215391814,24911.927478340305,1.0,1.0,1.0,1.0,38021.990692606596,34592.55461027595,42188.07234048236,35438.68125297363,freii
0.9145284431194337,0.9183683238780889,0.9079267444203207,0.9170930745389888,3.72543925315954,2.782227731236109,4.4971948239978285,3.0414305340889576,186.5666035492536,217.23730552231152,172.3131843272102,210.5456809204877,18373.798185741336,19092.75431697726,17573.962084879196,18935.025244719218,0.48399403239556693,0.49863597612958227,0.47105711849957377,0.4964194373401535,189792593244968.97,244913660454778.6,192742738213736.3,253305856087927.2,35854.956184772556,36221.869507608135,35742.379015473714,35966.073973896615,189792593244968.97,244913660454778.6,192742738213736.3,253305856087927.2,32107.501883407585,32680.756187351224,31876.304327419788,32345.76288533408,1.0,1.0,1.0,1.0,187065.78110000442,132056.4098563857,230985.57890688625,149289.30667181866,entromorphobium
0.9470050793543449,0.9529527862334658,0.9378655672517469,0.9541728475902623,1.502629105880247,1.3874596831896788,1.593065174621587,1.3351118025351403,490.6053656135326,507.96031614984093,476.574562450957,508.23413346187976,78095.68030072497,80542.29799764429,75038.40852694666,81169.00637619554,1.0130794514337527,1.0296157769466168,0.9966337980278817,1.0345347387509918,96214087532444.28,128683552942989.55,98370350152957.36,131796619082572.83,22800.941555535665,22772.262331715156,22623.894158052153,22600.86142182587,96214087532444.28,128683552942989.55,98370350152957.36,131796619082572.83,21582.50741037155,21727.218046964932,21130.763388679596,21515.101617331748,1.0,1.0,1.0,1.0,30703.64994853665,28982.68382814306,33681.13860552921,28881.73849929336,venetum
0.9554002908051256,0.9587709935307104,0.9491292170624541,0.9575526920479785,1.5705381784728611,1.411987224499966,1.6068981535245617,1.4038060243150063,301.88146274149034,312.01927650803,299.84933224944837,311.556115042642,38857.1536798528,39774.725236142884,37849.02169318314,39592.16970604246,0.7164277475696161,0.727418026033943,0.7094249464491679,0.7264458724666337,139374425022999.08,194124176048202.6,147021251887121.12,193023044819452.0,32532.766168353264,32495.817428137812,32470.496458018813,32501.372799854835,139374425022999.08,194124176048202.6,147021251887121.12,193023044819452.0,31041.324823988056,31181.718530147864,30788.14433180649,31163.169349251857,1.0,1.0,1.0,1.0,46597.660418583255,44130.63961311075,50531.82963651144,44702.739452912356,flavigenum
0.9585687955655924,0.9625377770530514,0.9482980424480689,0.960663909191528,1.4208997020644931,1.3018256252532705,1.487155659520834,1.3141610884976942,630.7661995852064,640.0897018942031,625.2165112528172,636.78996241893,85494.8405255456,87486.5460562546,82012.76460409524,86862.4507750445,1.0522543480669104,1.0661460064251689,1.0371219674310401,1.06412983272405,90328150167917.72,125518230276077.77,94957327949925.77,121904246348598.25,26036.700232663417,25928.027254496523,26033.824387690795,25880.562435586464,90328150167917.72,125518230276077.77,94957327949925.77,121904246348598.25,25241.83514980225,25289.1239230124,24980.166418577788,25164.7179764094,1.0,1.0,1.0,1.0,30118.19903776306,29078.59652331127,31473.411456831265,29263.675553566038,polonicum
0.9175950480184103,0.9333070928845341,0.9061429239567588,0.9301519740175723,1.6635003136481763,1.4422666911979567,1.725618366510272,1.4455606842248168,534.2151850524241,555.6617387634066,526.7030018676263,553.2401520499593,72197.66809301909,77728.99257567723,68919.14576595454,76825.55435243009,0.9565198757098468,0.9900246437372763,0.9408764598735669,0.9865530911818279,107648534814947.58,134849944263466.06,104199881565161.94,142383926147162.62,25442.613439824356,25661.200586586434,25450.185931307795,25521.133630192777,107648534814947.58,134849944263466.06,104199881565161.94,142383926147162.62,22974.610032231616,23757.282997980652,22696.18190125077,23470.958957833365,1.0,1.0,1.0,1.0,40726.49134106999,35632.72664206322,42529.94448366966,36340.82568558241,harmonense
