LTE_LL_7,LTE_EE_7,LTE_SS_7,LTE_LE_7,LTE_ES_7,LTE_LS_7,label
286777.2387160509,1137.883297206363,190.0516915451785,8715.415830520817,446.59834614868726,1966.9900249721845,flavigenum
381158.0241841447,777.9786948613342,100.91946532247894,10427.404551007836,248.39966617215333,1300.3263716866295,neoechinulatum
316091.11848831596,1680.5266837292552,294.71641194207945,8901.794269785736,695.4086017375105,2921.1011207516217,venetum
278353.31916719704,1641.8948728732696,252.394833046584,9178.836142871463,620.6831550295982,2693.113914356075,hirsutum
311307.1276845599,1415.6072841164596,234.2211126812087,9913.850033606464,557.297652870373,2413.0243858256663,freii
313575.84519953676,1631.8269885362367,241.9923445402242,13095.461868933857,586.52236604734,2767.747479730331,entromorphobium
314959.09136169037,1768.459615065921,305.0367185749169,9191.833999810187,725.9350983609518,3052.4550753639624,venetum
274768.79715666006,1195.434189504451,194.1121469651392,8433.343900350554,462.0893466329269,2038.5132911954215,flavigenum
302516.4791038512,1502.728069402343,257.1461960612368,9231.992085485928,604.6812671474831,2526.188068821525,polonicum
309135.75710826245,648.7658842724587,92.71528612314502,5708.4025527457725,233.42714397997952,1277.6623765514607,harmonense
298804.7644505789,2311.1293340177667,342.08848070169273,17123.515437090162,837.266480046956,4004.1082335212936,freii
283894.4904287228,1791.2960673413156,269.2764653159675,13202.951008522894,641.4403173371327,2769.5255508402515,mononematosum
342443.39814176806,579.7651456737009,79.32349967525465,5838.421406553307,201.19259099404587,924.2034060318099,Eupenicillium egyptiacum
333312.1514081086,969.0876611332136,129.44703109542573,7482.761043306356,330.6916632686074,1458.181212928814,nalgiovense
322417.9584634493,1223.113473745402,191.86207890221058,8102.04320476005,459.88314982356724,2010.6961519315719,roqueforti
305323.4432452198,1446.7750282029956,261.7229714606201,8671.37853284421,602.1689394987711,2465.536115919853,polonicum
367249.7737324685,1257.0328461542833,175.00883585335185,8427.073585342172,451.10743502504215,2133.2692165264316,radicicola
291908.0364931742,1661.6742049073391,284.1916636989487,11229.713346817804,655.3204804104939,2781.9733521899198,dipodomyicola
314810.3851654552,1474.8584004441052,184.4609481865896,12359.571111406665,473.6459883357455,2155.4127373812485,Eupenicillium crustaceum
318270.55997408077,2824.5864869685024,476.9258704339648,17127.11820519181,1125.5689985175875,4689.275981021466,glandicola
297986.497374088,2394.51144679155,304.9376438449545,15692.850448128713,803.1771930329669,3858.948858011618,entromorphobium
279437.63841978397,1605.0265916800256,250.3007320336864,11274.294015506883,607.1871745545405,2637.9994050090054,nalgiovense
286409.7394275544,610.4120682969435,85.21915206196016,5002.629620800286,217.74407267804185,1030.3902845958924,harmonense
298880.3677908401,1486.199765782423,254.60975443307183,9696.56186076019,588.2360208059677,2505.423957215781,expansum
331149.74576271215,1339.2770978868118,189.2441381175593,12371.061978414853,466.79991431990567,2078.0498905869053,thymicola
288951.5397510185,1442.3286498543036,267.18386520838226,8099.741521914821,610.0549285587683,2461.3580052819216,polonicum
365823.82537363,1307.368274430848,174.28611311882136,10890.76827773912,445.82755211023925,2025.8315467326922,nordicum
274304.31314935733,1315.128326020561,260.98961209142146,7931.790387970649,577.6655876231246,2325.33111216592,olsonii
295637.4807043468,1578.942185180964,221.0625888717592,11355.715096045718,551.5584380260018,2722.343335300689,sclerotigenum
301398.29090855137,1653.9459592995436,308.8065788751361,11278.600418251272,690.8042577902274,2799.405628478172,griseofulvum
345141.68970425596,1204.9692776182808,159.97474496790522,12306.64940015179,398.5841618625145,2091.364577024533,expansum
316223.80023853586,1388.4663624931666,231.48939596298112,9808.660177526148,547.7531051322765,2372.994926437519,freii
295257.49942006357,940.4138782138841,136.58765690116908,7696.749377761362,336.34872836745853,1464.8439369054192,percisinum
321354.32519632595,1146.8754632914595,137.57539787331163,11707.39209622996,359.0065103322571,1794.7838334719586,Eupenicillium crustaceum
296044.93490339787,1573.9321883261262,273.7146232353312,10164.41330137665,627.6062945659985,2649.329577624271,dipodomyicola
271056.601283273,1574.614586033907,253.51628619393048,9794.167359939562,595.9714139050682,2498.460880371337,expansum
291655.3043372787,939.0880200492932,141.26813882292385,6096.113502352956,346.85609734588945,1499.2453132338758,hordei
338299.75497532426,880.5666506086303,125.70524529718702,8106.039030553427,311.338559494563,1378.3981714386862,radicicola
277959.22161264776,833.6687783933744,135.84722776016983,5538.54351443662,324.927474609005,1381.5965252726498,hordei
297103.69039811846,2391.0811168172445,339.26453893352567,17798.55940909727,839.1023619468,3974.0252792195306,freii
320827.84346699045,1365.156915608704,175.8612967272358,11776.611163560872,452.29101744527236,2098.594195833258,mononematosum
293016.19380109734,1544.4230975670819,256.552680679117,10354.210179163725,602.0536980414681,2672.753034341939,expansum
285645.4160614666,1251.8214783993835,224.65008064232134,8460.985962347619,511.86073539901446,2123.3192581510343,expansum
340771.30043124506,1126.7982178734178,161.49205407177942,8229.550886395438,403.266095386472,1772.9694963526472,spinulosporum
293317.4810230477,2202.2933439962944,346.6227184235558,15391.733796940713,834.3032692952497,3913.46732975515,freii
341780.75521508843,1639.9901839053139,232.0593219968115,14929.7275474854,570.9797454456223,2388.1329741062773,Eupenicillium tularense
276177.6051128108,1494.3757909296885,236.74177800997057,8392.389475406417,574.8293948910887,2496.9523763000393,hirsutum
284019.3042359649,1653.976074926893,297.3359840058742,11538.552536609524,671.8707118029961,2772.038145737414,griseofulvum
366893.5065394534,1627.5187271469988,223.6741419059123,11906.810542849475,563.2704083709548,2488.7099467541684,nordicum
356409.40528718295,1786.8935286268477,242.57781566502788,13163.25294708944,613.3299181892482,2701.668551597483,nordicum
