LTE_LL_7,LTE_EE_7,LTE_SS_7,LTE_LE_7,LTE_ES_7,LTE_LS_7,label
286508.0943309269,1333.265170284965,151.58700061182213,10815.11034557929,406.4102400504363,2095.7529997799943,flavigenum
293240.6360611364,1166.1211065808793,116.00049399946607,10373.437176299214,335.07108429340633,1961.4378636267018,neoechinulatum
306997.4973411941,1552.1718170925094,214.31140167293168,10486.57506887175,552.32714524469,2770.375350652015,venetum
331764.1661532348,1059.080860960388,142.8033639394708,7692.280474453935,359.021516391059,1631.9502922264687,hirsutum
330775.4342187791,977.2169704107691,111.80657647635175,9132.531215037507,297.45123646659323,1524.629172346884,freii
326828.656461718,2828.6911215572227,322.02229577531284,19581.832854396773,901.9596029419943,4785.104029469699,entromorphobium
311383.0031294402,1578.1627029681067,211.53606500402154,10120.802804969877,555.8285875033853,2681.8432040933258,venetum
347253.77961682423,1554.5053581171023,204.69498731057251,12051.731567948993,517.5387944031218,2628.8445416076347,flavigenum
306656.24512845575,1132.15971585296,145.88590578386095,9073.334009472477,387.5315420187212,2085.8738070604813,harmonense
355037.4932163948,951.003488053631,116.73722441984367,9318.628482424017,301.17643046212925,1558.372710129769,freii
298730.387098214,1252.6476299403625,176.13676453443617,8832.599405950845,436.3479429004914,1902.145916002355,mononematosum
390062.9953830196,5015.29430648291,716.4312442298424,29192.90447747148,1697.2577826234503,6056.1365792755605,Eupenicillium tularense
392657.3305676584,970.3426592121724,117.30019505941249,8098.8848328438735,328.85385140836934,1825.668635944298,Eupenicillium egyptiacum
279746.2991956008,738.4170738483209,90.68454319463412,7527.074951593078,232.62447360737053,1149.7258664249239,nalgiovense
363457.1466115648,1573.3752164679224,194.55985656950716,12250.344109941278,517.7264070672702,2893.1031262566994,radicicola
274629.1502828375,2321.059347938579,298.07058158792404,15430.177875380008,781.2586235730973,3968.8764611576917,dipodomyicola
312471.51840835647,545.6155088325334,79.61741036456625,6296.701947361506,194.05291648265535,937.4196316852868,Eupenicillium crustaceum
311772.84045368456,3470.3391041230043,583.0759694065208,18113.607063616557,1389.4863091438992,5804.651002167375,glandicola
344741.32823477685,1775.9307174952914,196.6551537667458,14320.76027761738,541.3054375277216,2875.038540639699,entromorphobium
310500.9603368435,1353.716008281845,180.78646126668878,9960.356957551025,466.54200687870923,2270.3186405349306,nalgiovense
320287.7489751269,923.582890415771,113.95521101196736,7621.414427556092,312.0773843544182,1574.3668247352605,harmonense
344602.38736600045,1835.0912146811668,198.28342114256552,16242.956251503118,546.2116403833845,2930.2553051411223,thymicola
344368.88185546704,1340.379648911236,235.07069675120283,8296.718907919225,544.2163638532294,2315.5857132968467,polonicum
358209.49750471173,1688.185633500327,212.32323825885356,13819.825605490818,553.6995186292579,2751.530207036023,nordicum
285393.0450525968,1538.4467593365998,222.28338561427944,10886.833230014576,547.1996267370265,2522.9222318894285,olsonii
261175.29524981856,1851.434384807886,265.387362459914,11970.887874258713,665.2895805775235,3111.621475740949,griseofulvum
306168.8862457994,2010.217826582151,233.25986154907486,13822.218192059774,650.6583626303336,3431.525892011,expansum
319222.2750015192,895.5607927773973,98.45193699424196,9129.753283768536,270.83542409748577,1490.2048542243574,freii
305299.1041715409,1613.221851426646,208.89105772277517,10672.75578821386,541.6018238644206,2539.553016718241,percisinum
317278.29989846674,565.8821518595171,86.44608320474119,6114.946147504641,206.78118245062677,1003.109457084066,Eupenicillium crustaceum
281410.5730623269,2197.0838450175474,291.0585819931652,14806.451349361756,748.5964201297764,3753.8022759463506,dipodomyicola
288579.25640573725,1805.033613250313,233.71670413691453,12188.34937999136,618.0571832937121,3152.8164620100233,hordei
290119.2681571505,750.3781956712436,87.24943761805824,6793.470447288191,232.31996329838972,1260.9045451500451,radicicola
292656.70311016083,1640.4724051649405,219.39023533544727,11640.884821661391,569.607001184612,2852.428764600703,hordei
311076.14103018004,1165.717187492345,143.45003233205722,8954.949689976951,371.19921580569473,1684.533878982349,mononematosum
288404.37565907685,1025.0192707163992,110.26537179495665,9278.926580056972,305.0588052924825,1704.40680384116,spinulosporum
361225.4640303257,862.2450285684877,105.08313011333169,8417.49656267207,278.2568989299495,1512.510337660416,freii
334241.61752782675,2273.986407613694,266.8375819631279,17844.329543072206,719.7028337028245,3550.573562708307,Eupenicillium tularense
318011.6305952291,1021.5771277596691,135.526301920627,7784.724345681996,346.4920465650299,1691.317674330549,hirsutum
302756.1020312577,2540.4179687376622,401.2200843836264,15538.921492967162,962.8212689882246,4326.27186660247,griseofulvum
360431.78943717026,1391.7612759601602,173.33415933724166,11315.315409505545,454.9195961612535,2340.5459198466365,nordicum
380520.67698547203,1474.1310473162932,178.2180605203402,14667.90060883073,470.6542597123202,2514.344613081841,nordicum
327202.02451731503,1321.5959713291022,186.84253677570734,11262.866376461134,467.61809196309156,2140.6672489557054,Eupenicillium osmophilum
323683.4997094475,3202.231220142545,383.721863022006,19671.31478287442,1068.2707033120953,5534.82317110181,ulaiense
332315.145460973,1332.3954207443296,166.95166988354532,12336.762719758388,433.43487564231106,2170.2846275972065,lumpii
358961.2494996206,1937.4563273328906,235.83744472383003,16342.243888397785,619.528954184942,3147.908220006419,thymicola
358907.9617949154,1109.9488829473028,141.8206018245624,9480.255149580866,362.7512790565447,1699.463024644845,freii
285130.4969153643,403.8214809305009,56.48012338598258,4911.929478392991,140.99895765575735,739.6050720335162,nalgiovense
283565.65470656607,1780.4325519519127,225.79006482792815,12263.27773303177,600.925238101496,3004.277200889175,palitans
