GLSZM_SmallZoneEmphasis,GLSZM_LargeZoneEmphasis,GLSZM_GrayLevelNonuniformity,GLSZM_ZoneSizeNonuniformity,GLSZM_ZonePercentage,GLSZM_LowGrayLeveLZoneEmphasis,GLSZM_HighGrayLevelZoneEmphasis,GLSZM_SmallZoneLowGrayLevelEmphasis,GLSZM_SmallZoneHighGrayLevelEmphasis,GLSZM_LargeZoneLowGrayLevelEmphassis,GLSZM_LargeZoneHighGrayLevelEmphasis,GLSZM_GrayLevelVariance,GLSZM_ZoneSizeVariance,GLSZM_ZoneSizeEntropy,label
0.22810600905169304,25845294.994198218,0.007598698352286175,0.7553966639279723,105.57090884086986,0.0014880003684806485,22815.400680045652,0.00023763693377828362,5179.200597751348,130095.52699570091,564226732047.8512,8.46169040356544e-06,3.6773652700337654e-05,-7.9936655669709875,flavigenum
0.22046560038482518,27187252.09427921,0.010625079703742327,0.6918731359808223,95.40313110517964,0.0019444568103569376,27884.796683092773,0.0003214326750224638,6078.636429342901,141078.45255061018,592413322349.6456,1.3058644173872224e-05,4.0694956672032825e-05,-7.876217522401542,neoechinulatum
0.23133772752434917,25800371.381440606,0.006033096222031471,0.784886060389305,105.9674005592159,0.0014748175773885196,21619.132834935328,0.00023722883245593516,4940.636582163722,123952.23350475798,563413760867.4031,6.3319502640806576e-06,3.664064535265247e-05,-8.15443507420715,venetum
0.22432682184098096,30334389.45343972,0.009232891460851883,0.7204625091143476,76.72391229606092,0.0017097502960645684,26421.499721028846,0.00025841291629484855,5868.696574169253,138032.08417257902,661833274781.0132,1.1086168731137196e-05,5.063781297750689e-05,-7.92377054780577,hirsutum
0.21612975377790797,29941735.53108901,0.009040825501362664,0.6596445237747742,78.67321788497584,0.0020612233637838217,31970.030606903772,0.000299479799335481,6756.793818723096,155763.18536476043,651575401939.2855,1.2498710053532274e-05,4.935844498859827e-05,-8.249161637188095,freii
0.22907913202535407,24316983.773123913,0.008260182706803674,0.7674542281977556,119.21156904232383,0.001697546122082573,36382.70465834342,0.00025349200633646593,8254.19722712104,128643.16563139127,528487267169.72253,1.5252092341108104e-05,3.255718781345264e-05,-8.020527837457612,entromorphobium
0.23189098053511506,26815510.563930538,0.006031749530380511,0.7918314912844355,98.12523614774972,0.0013308115665957138,21477.54861385162,0.00021047475042375538,4897.077611828368,125621.93295545384,585648585410.6318,6.418529784445517e-06,3.957662131357441e-05,-8.11224009695271,venetum
0.2303846787047473,30377405.414914116,0.005912041089142865,0.7781476051805918,76.54868925095319,0.001423313284087807,26147.713000977517,0.0002096281697526057,5967.853891342068,137273.77560287667,662858039896.8884,7.0523539993787916e-06,5.076718515123562e-05,-8.248121610852092,flavigenum
0.2254576855834241,34037150.79708421,0.008229560783725515,0.729914716344713,61.02000830882454,0.001443914599139094,20686.672381429104,0.00021762895779232205,4673.473485257444,150307.97484291173,743814423301.6335,6.269073627436882e-06,6.371892161957589e-05,-8.119643958120824,harmonense
0.2149771265617912,29495232.545020353,0.010844219754809276,0.6462350406595373,81.07711542445814,0.001983004714601804,38540.059104477594,0.0003068826953825156,8103.393924299724,153346.28245360023,640424589383.0802,1.7658783037727513e-05,4.789569235334496e-05,-8.10057633949939,freii
